Date,USDINR18SEP73CE O,USDINR18SEP73CE H,USDINR18SEP73CE L,USDINR18SEP73CE C,USDINR18SEP73CE V
9/14/2018 10:32:00 AM,0.09,0.0925,0.09,0.0925,207
9/14/2018 10:31:00 AM,0.09,0.09,0.09,0.09,0
9/14/2018 10:30:00 AM,0.09,0.09,0.09,0.09,300
9/14/2018 10:29:00 AM,0.09,0.0925,0.09,0.09,175
9/14/2018 10:28:00 AM,0.09,0.09,0.09,0.09,1000
9/14/2018 10:27:00 AM,0.0875,0.0925,0.0875,0.09,301
9/14/2018 10:26:00 AM,0.0925,0.095,0.0875,0.0875,189
9/14/2018 10:25:00 AM,0.095,0.095,0.09,0.0925,186
9/14/2018 10:24:00 AM,0.095,0.0975,0.095,0.095,110
9/14/2018 10:23:00 AM,0.095,0.095,0.0925,0.095,67
9/14/2018 10:22:00 AM,0.095,0.095,0.095,0.095,0
9/14/2018 10:21:00 AM,0.095,0.095,0.095,0.095,0
9/14/2018 10:20:00 AM,0.095,0.095,0.095,0.095,220
9/14/2018 10:19:00 AM,0.095,0.095,0.095,0.095,743
9/14/2018 10:18:00 AM,0.095,0.095,0.095,0.095,5
9/14/2018 10:17:00 AM,0.095,0.095,0.095,0.095,75
9/14/2018 10:16:00 AM,0.0975,0.0975,0.095,0.095,5
9/14/2018 10:15:00 AM,0.0975,0.0975,0.095,0.0975,732
9/14/2018 10:14:00 AM,0.0975,0.1,0.0975,0.0975,657
9/14/2018 10:13:00 AM,0.0975,0.0975,0.0975,0.0975,124
9/14/2018 10:12:00 AM,0.1,0.1,0.0975,0.0975,8
9/14/2018 10:11:00 AM,0.0975,0.1,0.0975,0.1,250
9/14/2018 10:10:00 AM,0.0975,0.0975,0.0975,0.0975,15
9/14/2018 10:09:00 AM,0.0975,0.0975,0.0975,0.0975,86
9/14/2018 10:08:00 AM,0.1,0.1,0.0975,0.0975,2
9/14/2018 10:07:00 AM,0.1025,0.1025,0.1,0.1,116
9/14/2018 10:06:00 AM,0.1025,0.1025,0.1,0.1025,2190
9/14/2018 10:05:00 AM,0.1,0.1025,0.0975,0.1025,438
9/14/2018 10:04:00 AM,0.1,0.1,0.1,0.1,0
9/14/2018 10:03:00 AM,0.0975,0.1,0.0975,0.1,1058
9/14/2018 10:02:00 AM,0.0975,0.1,0.0975,0.0975,364
9/14/2018 10:01:00 AM,0.1025,0.1025,0.0975,0.0975,56
9/14/2018 10:00:00 AM,0.1025,0.105,0.0975,0.1025,1040
9/14/2018 9:59:00 AM,0.1025,0.1025,0.1025,0.1025,50
9/14/2018 9:58:00 AM,0.1025,0.1025,0.1025,0.1025,0
9/14/2018 9:57:00 AM,0.105,0.105,0.1025,0.1025,1075
9/14/2018 9:56:00 AM,0.105,0.105,0.105,0.105,0
9/14/2018 9:55:00 AM,0.1025,0.105,0.1025,0.105,175
9/14/2018 9:54:00 AM,0.105,0.105,0.1025,0.1025,160
9/14/2018 9:53:00 AM,0.105,0.1075,0.105,0.105,501
9/14/2018 9:52:00 AM,0.105,0.1075,0.105,0.105,257
9/14/2018 9:51:00 AM,0.105,0.105,0.105,0.105,505
9/14/2018 9:50:00 AM,0.1025,0.105,0.1025,0.105,10
9/14/2018 9:49:00 AM,0.1025,0.1025,0.1025,0.1025,125
9/14/2018 9:48:00 AM,0.1025,0.1025,0.1025,0.1025,0
9/14/2018 9:47:00 AM,0.1075,0.1075,0.1025,0.1025,172
9/14/2018 9:46:00 AM,0.1075,0.1075,0.1075,0.1075,1
9/14/2018 9:45:00 AM,0.11,0.11,0.1075,0.1075,1
9/14/2018 9:44:00 AM,0.105,0.11,0.1025,0.11,2203
9/14/2018 9:43:00 AM,0.105,0.105,0.105,0.105,10
9/14/2018 9:42:00 AM,0.105,0.1075,0.105,0.105,160
9/14/2018 9:41:00 AM,0.1075,0.1075,0.105,0.105,183
9/14/2018 9:40:00 AM,0.1075,0.1075,0.1075,0.1075,470
9/14/2018 9:39:00 AM,0.11,0.11,0.1075,0.1075,279
9/14/2018 9:38:00 AM,0.1075,0.11,0.1075,0.11,31
9/14/2018 9:37:00 AM,0.11,0.11,0.1075,0.1075,137
9/14/2018 9:36:00 AM,0.11,0.11,0.1075,0.11,725
9/14/2018 9:35:00 AM,0.1075,0.11,0.1075,0.11,60
9/14/2018 9:34:00 AM,0.1075,0.11,0.1075,0.1075,409
9/14/2018 9:33:00 AM,0.105,0.1075,0.105,0.1075,220
9/14/2018 9:32:00 AM,0.1025,0.105,0.1025,0.105,65
9/14/2018 9:31:00 AM,0.105,0.1075,0.1025,0.1025,302
9/14/2018 9:30:00 AM,0.1075,0.1075,0.1025,0.105,315
9/14/2018 9:29:00 AM,0.105,0.1075,0.1025,0.1075,670
9/14/2018 9:28:00 AM,0.105,0.11,0.105,0.105,1645
9/14/2018 9:27:00 AM,0.105,0.1075,0.1025,0.105,339
9/14/2018 9:26:00 AM,0.105,0.105,0.105,0.105,92
9/14/2018 9:25:00 AM,0.105,0.1075,0.1025,0.105,617
9/14/2018 9:24:00 AM,0.105,0.1075,0.1025,0.105,1574
9/14/2018 9:23:00 AM,0.1075,0.1075,0.105,0.105,461
9/14/2018 9:22:00 AM,0.1075,0.11,0.1075,0.1075,1601
9/14/2018 9:21:00 AM,0.105,0.11,0.105,0.1075,1130
9/14/2018 9:20:00 AM,0.11,0.11,0.105,0.105,424
9/14/2018 9:19:00 AM,0.1025,0.11,0.1025,0.1075,1043
9/14/2018 9:18:00 AM,0.1,0.1025,0.1,0.1025,460
9/14/2018 9:17:00 AM,0.0975,0.1,0.095,0.1,361
9/14/2018 9:16:00 AM,0.095,0.0975,0.095,0.0975,622
9/14/2018 9:15:00 AM,0.095,0.0975,0.095,0.095,25
9/14/2018 9:14:00 AM,0.095,0.0975,0.0925,0.095,770
9/14/2018 9:13:00 AM,0.09,0.095,0.09,0.095,1075
9/14/2018 9:12:00 AM,0.0875,0.0925,0.085,0.09,894
9/14/2018 9:11:00 AM,0.0925,0.0925,0.0875,0.0875,2308
9/14/2018 9:10:00 AM,0.0925,0.0925,0.09,0.0925,1686
9/14/2018 9:09:00 AM,0.09,0.0925,0.09,0.0925,5786
9/14/2018 9:08:00 AM,0.0875,0.0925,0.0875,0.09,5391
9/14/2018 9:07:00 AM,0.085,0.0875,0.085,0.0875,1344
9/14/2018 9:06:00 AM,0.085,0.0925,0.085,0.085,5037
9/14/2018 9:05:00 AM,0.0925,0.095,0.085,0.085,4198
9/14/2018 9:04:00 AM,0.095,0.095,0.085,0.0925,3333
9/14/2018 9:03:00 AM,0.085,0.095,0.085,0.095,2364
9/14/2018 9:02:00 AM,0.0875,0.09,0.08,0.085,4042
9/14/2018 9:01:00 AM,0.075,0.0825,0.07,0.0825,743
9/14/2018 9:00:00 AM,0.07,0.075,0.07,0.075,40
