Date,USDINR18SEP71PE O,USDINR18SEP71PE H,USDINR18SEP71PE L,USDINR18SEP71PE C,USDINR18SEP71PE V
9/14/2018 10:35:00 AM,0.1375,0.1375,0.135,0.135,15
9/14/2018 10:34:00 AM,0.135,0.1375,0.135,0.1375,206
9/14/2018 10:33:00 AM,0.1325,0.135,0.1325,0.135,155
9/14/2018 10:32:00 AM,0.135,0.135,0.1325,0.1325,129
9/14/2018 10:31:00 AM,0.14,0.14,0.135,0.135,1443
9/14/2018 10:30:00 AM,0.14,0.14,0.1375,0.14,661
9/14/2018 10:29:00 AM,0.135,0.14,0.1325,0.14,1880
9/14/2018 10:28:00 AM,0.1375,0.1375,0.135,0.135,280
9/14/2018 10:27:00 AM,0.1375,0.1375,0.1375,0.1375,641
9/14/2018 10:26:00 AM,0.1325,0.1375,0.1325,0.1375,715
9/14/2018 10:25:00 AM,0.13,0.1325,0.13,0.1325,708
9/14/2018 10:24:00 AM,0.1275,0.13,0.125,0.13,2761
9/14/2018 10:23:00 AM,0.1275,0.1275,0.1275,0.1275,742
9/14/2018 10:22:00 AM,0.1275,0.1275,0.125,0.1275,2268
9/14/2018 10:21:00 AM,0.13,0.13,0.125,0.1275,1153
9/14/2018 10:20:00 AM,0.13,0.13,0.13,0.13,0
9/14/2018 10:19:00 AM,0.1275,0.13,0.1275,0.13,4432
9/14/2018 10:18:00 AM,0.1275,0.1275,0.1275,0.1275,1729
9/14/2018 10:17:00 AM,0.1275,0.1275,0.125,0.1275,161
9/14/2018 10:16:00 AM,0.1275,0.1275,0.1275,0.1275,1075
9/14/2018 10:15:00 AM,0.13,0.13,0.1275,0.1275,1382
9/14/2018 10:14:00 AM,0.13,0.13,0.13,0.13,300
9/14/2018 10:13:00 AM,0.13,0.1325,0.13,0.13,1365
9/14/2018 10:12:00 AM,0.13,0.13,0.13,0.13,110
9/14/2018 10:11:00 AM,0.1325,0.1325,0.13,0.13,1013
9/14/2018 10:10:00 AM,0.135,0.135,0.13,0.13,684
9/14/2018 10:09:00 AM,0.1325,0.135,0.1325,0.135,690
9/14/2018 10:08:00 AM,0.13,0.1325,0.13,0.1325,502
9/14/2018 10:07:00 AM,0.13,0.13,0.1275,0.13,407
9/14/2018 10:06:00 AM,0.13,0.13,0.13,0.13,967
9/14/2018 10:05:00 AM,0.1325,0.135,0.13,0.13,659
9/14/2018 10:04:00 AM,0.1325,0.1325,0.1325,0.1325,17
9/14/2018 10:03:00 AM,0.1325,0.135,0.1325,0.1325,414
9/14/2018 10:02:00 AM,0.1325,0.135,0.1325,0.1325,522
9/14/2018 10:01:00 AM,0.1325,0.1325,0.1325,0.1325,571
9/14/2018 10:00:00 AM,0.13,0.135,0.13,0.1325,3966
9/14/2018 9:59:00 AM,0.1275,0.13,0.1275,0.13,451
9/14/2018 9:58:00 AM,0.1275,0.13,0.1275,0.1275,1200
9/14/2018 9:57:00 AM,0.13,0.13,0.1275,0.1275,398
9/14/2018 9:56:00 AM,0.13,0.13,0.13,0.13,2014
9/14/2018 9:55:00 AM,0.13,0.13,0.13,0.13,50
9/14/2018 9:54:00 AM,0.13,0.13,0.13,0.13,2517
9/14/2018 9:53:00 AM,0.13,0.13,0.13,0.13,520
9/14/2018 9:52:00 AM,0.1325,0.1325,0.13,0.13,505
9/14/2018 9:51:00 AM,0.135,0.135,0.13,0.1325,237
9/14/2018 9:50:00 AM,0.135,0.135,0.135,0.135,32
9/14/2018 9:49:00 AM,0.135,0.135,0.135,0.135,1071
9/14/2018 9:48:00 AM,0.135,0.135,0.135,0.135,96
9/14/2018 9:47:00 AM,0.13,0.135,0.13,0.135,1373
9/14/2018 9:46:00 AM,0.13,0.13,0.1275,0.13,668
9/14/2018 9:45:00 AM,0.1275,0.13,0.1275,0.13,1196
9/14/2018 9:44:00 AM,0.13,0.1325,0.13,0.13,718
9/14/2018 9:43:00 AM,0.13,0.1325,0.13,0.13,349
9/14/2018 9:42:00 AM,0.1275,0.13,0.1275,0.13,355
9/14/2018 9:41:00 AM,0.1275,0.13,0.1275,0.1275,133
9/14/2018 9:40:00 AM,0.125,0.1275,0.125,0.1275,1019
9/14/2018 9:39:00 AM,0.1275,0.1275,0.125,0.125,1725
9/14/2018 9:38:00 AM,0.125,0.125,0.125,0.125,1470
9/14/2018 9:37:00 AM,0.125,0.125,0.125,0.125,724
9/14/2018 9:36:00 AM,0.1225,0.1275,0.1225,0.125,1985
9/14/2018 9:35:00 AM,0.1275,0.1275,0.1225,0.1225,744
9/14/2018 9:34:00 AM,0.1275,0.1275,0.125,0.1275,235
9/14/2018 9:33:00 AM,0.13,0.13,0.1275,0.1275,211
9/14/2018 9:32:00 AM,0.13,0.13,0.13,0.13,713
9/14/2018 9:31:00 AM,0.1325,0.1325,0.13,0.13,283
9/14/2018 9:30:00 AM,0.13,0.1325,0.13,0.1325,310
9/14/2018 9:29:00 AM,0.135,0.135,0.13,0.13,501
9/14/2018 9:28:00 AM,0.1325,0.135,0.13,0.135,688
9/14/2018 9:27:00 AM,0.135,0.1375,0.1325,0.1325,1654
9/14/2018 9:26:00 AM,0.135,0.1375,0.1325,0.135,981
9/14/2018 9:25:00 AM,0.13,0.1375,0.13,0.135,1150
9/14/2018 9:24:00 AM,0.1375,0.14,0.13,0.13,659
9/14/2018 9:23:00 AM,0.1325,0.1375,0.1325,0.1375,493
9/14/2018 9:22:00 AM,0.1275,0.1325,0.1275,0.1325,1766
9/14/2018 9:21:00 AM,0.13,0.1325,0.1275,0.1275,893
9/14/2018 9:20:00 AM,0.13,0.135,0.13,0.13,2221
9/14/2018 9:19:00 AM,0.1325,0.135,0.125,0.13,1966
9/14/2018 9:18:00 AM,0.135,0.1375,0.1325,0.1325,3412
9/14/2018 9:17:00 AM,0.14,0.14,0.135,0.135,1877
9/14/2018 9:16:00 AM,0.1425,0.145,0.14,0.14,330
9/14/2018 9:15:00 AM,0.15,0.15,0.1425,0.1425,2585
9/14/2018 9:14:00 AM,0.155,0.155,0.1475,0.15,2343
9/14/2018 9:13:00 AM,0.16,0.16,0.1525,0.155,1974
9/14/2018 9:12:00 AM,0.16,0.165,0.16,0.16,1118
9/14/2018 9:11:00 AM,0.1575,0.1625,0.1575,0.1625,871
9/14/2018 9:10:00 AM,0.1525,0.1575,0.1525,0.1575,3042
9/14/2018 9:09:00 AM,0.155,0.1575,0.1525,0.1525,1488
9/14/2018 9:08:00 AM,0.1625,0.1625,0.155,0.155,1692
9/14/2018 9:07:00 AM,0.165,0.17,0.1625,0.165,1979
9/14/2018 9:06:00 AM,0.1525,0.165,0.1525,0.165,5791
9/14/2018 9:05:00 AM,0.1425,0.1525,0.1425,0.1525,2187
9/14/2018 9:04:00 AM,0.145,0.145,0.1375,0.1425,3073
9/14/2018 9:03:00 AM,0.13,0.15,0.1275,0.15,2200
9/14/2018 9:02:00 AM,0.13,0.135,0.125,0.13,2374
9/14/2018 9:01:00 AM,0.1425,0.1425,0.12,0.13,3158
