Date,USDINR18SEP73PE O,USDINR18SEP73PE H,USDINR18SEP73PE L,USDINR18SEP73PE C,USDINR18SEP73PE V
9/14/2018 10:34:00 AM,1.2325,1.2325,1.2325,1.2325,0
9/14/2018 10:33:00 AM,1.23,1.2325,1.2225,1.2325,21
9/14/2018 10:32:00 AM,1.24,1.24,1.23,1.23,1
9/14/2018 10:31:00 AM,1.24,1.24,1.24,1.24,0
9/14/2018 10:30:00 AM,1.2425,1.2425,1.24,1.24,5
9/14/2018 10:29:00 AM,1.2275,1.2425,1.2275,1.2425,21
9/14/2018 10:28:00 AM,1.2275,1.2275,1.2275,1.2275,0
9/14/2018 10:27:00 AM,1.2275,1.2275,1.2275,1.2275,0
9/14/2018 10:26:00 AM,1.2075,1.2275,1.2075,1.2275,19
9/14/2018 10:25:00 AM,1.2025,1.2075,1.2025,1.2075,2
9/14/2018 10:24:00 AM,1.2025,1.2025,1.2025,1.2025,0
9/14/2018 10:23:00 AM,1.2025,1.2025,1.2025,1.2025,0
9/14/2018 10:22:00 AM,1.2025,1.2025,1.2025,1.2025,0
9/14/2018 10:21:00 AM,1.205,1.205,1.2025,1.2025,7
9/14/2018 10:20:00 AM,1.205,1.205,1.205,1.205,2
9/14/2018 10:19:00 AM,1.2,1.21,1.2,1.21,25
9/14/2018 10:18:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 10:17:00 AM,1.205,1.205,1.2,1.2,75
9/14/2018 10:16:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:15:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:14:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:13:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:12:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:11:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:10:00 AM,1.205,1.205,1.205,1.205,0
9/14/2018 10:09:00 AM,1.2075,1.2075,1.205,1.205,1
9/14/2018 10:08:00 AM,1.19,1.2075,1.19,1.2075,5
9/14/2018 10:07:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 10:06:00 AM,1.195,1.195,1.19,1.19,5
9/14/2018 10:05:00 AM,1.2025,1.2025,1.195,1.195,100
9/14/2018 10:04:00 AM,1.2025,1.2025,1.2025,1.2025,0
9/14/2018 10:03:00 AM,1.2025,1.2025,1.2025,1.2025,0
9/14/2018 10:02:00 AM,1.21,1.21,1.2025,1.2025,79
9/14/2018 10:01:00 AM,1.21,1.21,1.21,1.21,0
9/14/2018 10:00:00 AM,1.19,1.21,1.19,1.21,130
9/14/2018 9:59:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:58:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:57:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:56:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:55:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:54:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:53:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:52:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:51:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:50:00 AM,1.19,1.19,1.19,1.19,0
9/14/2018 9:49:00 AM,1.1925,1.1925,1.19,1.19,20
9/14/2018 9:48:00 AM,1.1875,1.195,1.1875,1.1925,52
9/14/2018 9:47:00 AM,1.1725,1.1875,1.1725,1.1875,1
9/14/2018 9:46:00 AM,1.1725,1.1725,1.1725,1.1725,0
9/14/2018 9:45:00 AM,1.1775,1.1775,1.17,1.1725,155
9/14/2018 9:44:00 AM,1.18,1.18,1.1775,1.1775,30
9/14/2018 9:43:00 AM,1.175,1.18,1.175,1.18,21
9/14/2018 9:42:00 AM,1.175,1.175,1.175,1.175,0
9/14/2018 9:41:00 AM,1.1675,1.175,1.165,1.175,10
9/14/2018 9:40:00 AM,1.1525,1.1675,1.1525,1.1675,46
9/14/2018 9:39:00 AM,1.16,1.16,1.1525,1.1525,5
9/14/2018 9:38:00 AM,1.16,1.16,1.16,1.16,0
9/14/2018 9:37:00 AM,1.1525,1.16,1.1525,1.16,1
9/14/2018 9:36:00 AM,1.1975,1.1975,1.1475,1.1525,21
9/14/2018 9:35:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 9:34:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 9:33:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 9:32:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 9:31:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 9:30:00 AM,1.1975,1.1975,1.1975,1.1975,0
9/14/2018 9:29:00 AM,1.185,1.1975,1.185,1.1975,10
9/14/2018 9:28:00 AM,1.18,1.185,1.1775,1.185,200
9/14/2018 9:27:00 AM,1.2,1.2,1.18,1.18,101
9/14/2018 9:26:00 AM,1.1925,1.1975,1.19,1.1975,26
9/14/2018 9:25:00 AM,1.2,1.2,1.185,1.1925,50
9/14/2018 9:24:00 AM,1.2,1.2,1.2,1.2,3
9/14/2018 9:23:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 9:22:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 9:21:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 9:20:00 AM,1.2,1.2,1.2,1.2,0
9/14/2018 9:19:00 AM,1.1975,1.2,1.1875,1.2,36
9/14/2018 9:18:00 AM,1.215,1.215,1.1825,1.1975,21
9/14/2018 9:17:00 AM,1.23,1.23,1.215,1.215,100
9/14/2018 9:16:00 AM,1.23,1.23,1.23,1.23,0
9/14/2018 9:15:00 AM,1.245,1.245,1.23,1.23,3
9/14/2018 9:14:00 AM,1.27,1.27,1.245,1.245,10
9/14/2018 9:13:00 AM,1.265,1.27,1.265,1.27,1
9/14/2018 9:12:00 AM,1.28,1.28,1.265,1.265,1073
9/14/2018 9:11:00 AM,1.265,1.28,1.265,1.28,201
9/14/2018 9:10:00 AM,1.2625,1.2675,1.2475,1.265,118
9/14/2018 9:09:00 AM,1.28,1.28,1.2625,1.2625,88
9/14/2018 9:08:00 AM,1.295,1.295,1.28,1.28,6
9/14/2018 9:07:00 AM,1.2975,1.2975,1.295,1.295,100
9/14/2018 9:06:00 AM,1.2825,1.3,1.28,1.2975,1758
9/14/2018 9:05:00 AM,1.2475,1.2825,1.24,1.2825,479
9/14/2018 9:04:00 AM,1.2675,1.2675,1.2425,1.2475,469
9/14/2018 9:03:00 AM,1.25,1.2675,1.24,1.2675,491
9/14/2018 9:02:00 AM,1.27,1.27,1.25,1.25,310
9/14/2018 9:01:00 AM,1.27,1.27,1.27,1.27,0
9/14/2018 9:00:00 AM,1.27,1.27,1.27,1.27,30
