Date,USDINR18SEP71.5CE O,USDINR18SEP71.5CE H,USDINR18SEP71.5CE L,USDINR18SEP71.5CE C,USDINR18SEP71.5CE V
9/14/2018 10:31:00 AM,0.625,0.6325,0.625,0.6325,163
9/14/2018 10:30:00 AM,0.62,0.6275,0.62,0.625,270
9/14/2018 10:29:00 AM,0.635,0.635,0.62,0.62,942
9/14/2018 10:28:00 AM,0.63,0.635,0.63,0.635,323
9/14/2018 10:27:00 AM,0.625,0.63,0.625,0.63,1646
9/14/2018 10:26:00 AM,0.64,0.64,0.625,0.625,140
9/14/2018 10:25:00 AM,0.645,0.645,0.64,0.64,102
9/14/2018 10:24:00 AM,0.6425,0.645,0.6425,0.645,135
9/14/2018 10:23:00 AM,0.65,0.65,0.6425,0.6425,100
9/14/2018 10:22:00 AM,0.65,0.65,0.65,0.65,0
9/14/2018 10:21:00 AM,0.645,0.65,0.645,0.65,1005
9/14/2018 10:20:00 AM,0.645,0.645,0.645,0.645,0
9/14/2018 10:19:00 AM,0.6525,0.6525,0.645,0.645,35
9/14/2018 10:18:00 AM,0.6575,0.6575,0.65,0.6525,504
9/14/2018 10:17:00 AM,0.6575,0.6575,0.6575,0.6575,0
9/14/2018 10:16:00 AM,0.6575,0.6575,0.655,0.6575,4
9/14/2018 10:15:00 AM,0.6575,0.6575,0.6575,0.6575,0
9/14/2018 10:14:00 AM,0.6575,0.6575,0.6575,0.6575,0
9/14/2018 10:13:00 AM,0.6575,0.6575,0.65,0.6575,243
9/14/2018 10:12:00 AM,0.66,0.66,0.6575,0.6575,69
9/14/2018 10:11:00 AM,0.65,0.665,0.65,0.66,160
9/14/2018 10:10:00 AM,0.65,0.65,0.65,0.65,0
9/14/2018 10:09:00 AM,0.655,0.6575,0.65,0.65,122
9/14/2018 10:08:00 AM,0.66,0.66,0.655,0.655,63
9/14/2018 10:07:00 AM,0.67,0.675,0.66,0.66,121
9/14/2018 10:06:00 AM,0.67,0.67,0.665,0.67,330
9/14/2018 10:05:00 AM,0.66,0.67,0.66,0.67,199
9/14/2018 10:04:00 AM,0.6575,0.6575,0.6575,0.6575,61
9/14/2018 10:03:00 AM,0.66,0.66,0.6575,0.6575,20
9/14/2018 10:02:00 AM,0.6575,0.6625,0.655,0.66,240
9/14/2018 10:01:00 AM,0.66,0.665,0.6575,0.6575,127
9/14/2018 10:00:00 AM,0.675,0.675,0.66,0.66,1
9/14/2018 9:59:00 AM,0.675,0.675,0.675,0.675,0
9/14/2018 9:58:00 AM,0.675,0.675,0.675,0.675,105
9/14/2018 9:57:00 AM,0.675,0.675,0.675,0.675,0
9/14/2018 9:56:00 AM,0.6825,0.6825,0.675,0.675,54
9/14/2018 9:55:00 AM,0.6825,0.6825,0.6825,0.6825,50
9/14/2018 9:54:00 AM,0.68,0.6825,0.68,0.6825,35
9/14/2018 9:53:00 AM,0.6825,0.6825,0.675,0.68,75
9/14/2018 9:52:00 AM,0.6775,0.6825,0.6775,0.6825,150
9/14/2018 9:51:00 AM,0.675,0.6775,0.675,0.6775,50
9/14/2018 9:50:00 AM,0.675,0.675,0.675,0.675,0
9/14/2018 9:49:00 AM,0.675,0.675,0.67,0.675,166
9/14/2018 9:48:00 AM,0.675,0.675,0.6725,0.675,356
9/14/2018 9:47:00 AM,0.6875,0.6875,0.675,0.675,358
9/14/2018 9:46:00 AM,0.685,0.6875,0.685,0.6875,197
9/14/2018 9:45:00 AM,0.6875,0.6875,0.685,0.685,101
9/14/2018 9:44:00 AM,0.685,0.6875,0.6825,0.6875,110
9/14/2018 9:43:00 AM,0.685,0.685,0.6825,0.685,369
9/14/2018 9:42:00 AM,0.69,0.6925,0.685,0.685,350
9/14/2018 9:41:00 AM,0.6925,0.695,0.69,0.69,93
9/14/2018 9:40:00 AM,0.7,0.7,0.6925,0.6925,220
9/14/2018 9:39:00 AM,0.7,0.7,0.7,0.7,71
9/14/2018 9:38:00 AM,0.6975,0.7075,0.6925,0.7,480
9/14/2018 9:37:00 AM,0.7025,0.705,0.695,0.6975,365
9/14/2018 9:36:00 AM,0.7025,0.7075,0.6975,0.7025,281
9/14/2018 9:35:00 AM,0.695,0.7025,0.695,0.7025,883
9/14/2018 9:34:00 AM,0.6925,0.6975,0.685,0.69,468
9/14/2018 9:33:00 AM,0.6825,0.695,0.6825,0.6925,323
9/14/2018 9:32:00 AM,0.685,0.6875,0.68,0.6825,339
9/14/2018 9:31:00 AM,0.685,0.6875,0.6775,0.685,737
9/14/2018 9:30:00 AM,0.685,0.685,0.675,0.685,500
9/14/2018 9:29:00 AM,0.6775,0.6875,0.67,0.685,427
9/14/2018 9:28:00 AM,0.6825,0.685,0.675,0.6775,303
9/14/2018 9:27:00 AM,0.675,0.685,0.6725,0.6825,254
9/14/2018 9:26:00 AM,0.675,0.675,0.67,0.675,221
9/14/2018 9:25:00 AM,0.68,0.68,0.6725,0.675,139
9/14/2018 9:24:00 AM,0.6825,0.6825,0.665,0.68,447
9/14/2018 9:23:00 AM,0.6875,0.6875,0.6825,0.6825,122
9/14/2018 9:22:00 AM,0.69,0.695,0.6875,0.6875,387
9/14/2018 9:21:00 AM,0.6825,0.6925,0.6825,0.69,305
9/14/2018 9:20:00 AM,0.69,0.695,0.6825,0.6825,660
9/14/2018 9:19:00 AM,0.675,0.6975,0.675,0.69,680
9/14/2018 9:18:00 AM,0.675,0.68,0.6725,0.6725,461
9/14/2018 9:17:00 AM,0.66,0.675,0.655,0.675,189
9/14/2018 9:16:00 AM,0.65,0.66,0.65,0.66,111
9/14/2018 9:15:00 AM,0.6425,0.65,0.635,0.65,445
9/14/2018 9:14:00 AM,0.6375,0.6525,0.6375,0.6425,481
9/14/2018 9:13:00 AM,0.6225,0.6375,0.6225,0.6375,483
9/14/2018 9:12:00 AM,0.615,0.625,0.61,0.625,1033
9/14/2018 9:11:00 AM,0.62,0.625,0.6125,0.615,871
9/14/2018 9:10:00 AM,0.625,0.63,0.62,0.62,755
9/14/2018 9:09:00 AM,0.6175,0.625,0.6175,0.625,383
9/14/2018 9:08:00 AM,0.605,0.6225,0.605,0.6175,598
9/14/2018 9:07:00 AM,0.5875,0.6075,0.5875,0.6,1231
9/14/2018 9:06:00 AM,0.6,0.61,0.5925,0.5925,2099
9/14/2018 9:05:00 AM,0.6275,0.6325,0.6075,0.6075,424
9/14/2018 9:04:00 AM,0.62,0.6275,0.6075,0.6275,1325
9/14/2018 9:03:00 AM,0.61,0.645,0.5975,0.63,748
9/14/2018 9:02:00 AM,0.61,0.61,0.61,0.61,2
9/14/2018 9:01:00 AM,0.6,0.6,0.6,0.6,0
9/14/2018 9:00:00 AM,0.6,0.6,0.6,0.6,1
