Date,USDINR18SEP72CE O,USDINR18SEP72CE H,USDINR18SEP72CE L,USDINR18SEP72CE C,USDINR18SEP72CE V
9/14/2018 10:34:00 AM,0.3575,0.36,0.3575,0.3575,662
9/14/2018 10:33:00 AM,0.3625,0.3625,0.3575,0.3575,287
9/14/2018 10:32:00 AM,0.355,0.3625,0.355,0.3625,714
9/14/2018 10:31:00 AM,0.35,0.355,0.35,0.355,589
9/14/2018 10:30:00 AM,0.35,0.3525,0.35,0.35,161
9/14/2018 10:29:00 AM,0.3625,0.3625,0.35,0.35,776
9/14/2018 10:28:00 AM,0.355,0.3625,0.355,0.3625,1469
9/14/2018 10:27:00 AM,0.36,0.36,0.355,0.355,318
9/14/2018 10:26:00 AM,0.3625,0.3625,0.36,0.36,2750
9/14/2018 10:25:00 AM,0.37,0.37,0.3625,0.3625,1204
9/14/2018 10:24:00 AM,0.3725,0.3725,0.3675,0.37,332
9/14/2018 10:23:00 AM,0.37,0.3725,0.365,0.3725,2636
9/14/2018 10:22:00 AM,0.3725,0.3725,0.37,0.37,46
9/14/2018 10:21:00 AM,0.37,0.3725,0.37,0.3725,297
9/14/2018 10:20:00 AM,0.3675,0.37,0.3675,0.37,25
9/14/2018 10:19:00 AM,0.3725,0.3725,0.3675,0.3675,299
9/14/2018 10:18:00 AM,0.375,0.375,0.3725,0.3725,432
9/14/2018 10:17:00 AM,0.375,0.375,0.3725,0.375,193
9/14/2018 10:16:00 AM,0.3775,0.3775,0.375,0.375,25
9/14/2018 10:15:00 AM,0.3775,0.3775,0.375,0.3775,50
9/14/2018 10:14:00 AM,0.38,0.38,0.375,0.3775,148
9/14/2018 10:13:00 AM,0.3775,0.38,0.37,0.38,534
9/14/2018 10:12:00 AM,0.38,0.3825,0.3775,0.3775,229
9/14/2018 10:11:00 AM,0.38,0.385,0.38,0.38,830
9/14/2018 10:10:00 AM,0.3725,0.38,0.3725,0.38,101
9/14/2018 10:09:00 AM,0.3775,0.3775,0.3725,0.3725,923
9/14/2018 10:08:00 AM,0.3825,0.3825,0.375,0.3775,1330
9/14/2018 10:07:00 AM,0.385,0.39,0.3825,0.3825,292
9/14/2018 10:06:00 AM,0.385,0.3875,0.3825,0.385,1850
9/14/2018 10:05:00 AM,0.3775,0.385,0.3775,0.385,456
9/14/2018 10:04:00 AM,0.3775,0.38,0.3775,0.3775,284
9/14/2018 10:03:00 AM,0.3825,0.3825,0.375,0.3775,218
9/14/2018 10:02:00 AM,0.38,0.3825,0.3775,0.3825,110
9/14/2018 10:01:00 AM,0.3825,0.3825,0.3775,0.38,452
9/14/2018 10:00:00 AM,0.39,0.39,0.38,0.3825,850
9/14/2018 9:59:00 AM,0.39,0.3925,0.39,0.39,101
9/14/2018 9:58:00 AM,0.395,0.395,0.39,0.39,231
9/14/2018 9:57:00 AM,0.395,0.395,0.395,0.395,0
9/14/2018 9:56:00 AM,0.3975,0.3975,0.3925,0.395,1001
9/14/2018 9:55:00 AM,0.395,0.4,0.395,0.3975,1033
9/14/2018 9:54:00 AM,0.3925,0.3975,0.3925,0.395,125
9/14/2018 9:53:00 AM,0.3975,0.3975,0.3925,0.3925,95
9/14/2018 9:52:00 AM,0.3975,0.4,0.3975,0.3975,239
9/14/2018 9:51:00 AM,0.3925,0.3975,0.3925,0.3975,31
9/14/2018 9:50:00 AM,0.3925,0.3925,0.3925,0.3925,101
9/14/2018 9:49:00 AM,0.3925,0.3975,0.39,0.3925,409
9/14/2018 9:48:00 AM,0.3925,0.3925,0.39,0.3925,929
9/14/2018 9:47:00 AM,0.4,0.4,0.3925,0.3925,790
9/14/2018 9:46:00 AM,0.4025,0.4025,0.3975,0.4,2
9/14/2018 9:45:00 AM,0.4025,0.4025,0.4,0.4025,333
9/14/2018 9:44:00 AM,0.4,0.4025,0.4,0.4025,196
9/14/2018 9:43:00 AM,0.4,0.4,0.4,0.4,278
9/14/2018 9:42:00 AM,0.4025,0.4075,0.4,0.4,2427
9/14/2018 9:41:00 AM,0.4075,0.4075,0.4025,0.4025,552
9/14/2018 9:40:00 AM,0.41,0.4125,0.4075,0.4075,5934
9/14/2018 9:39:00 AM,0.41,0.41,0.405,0.41,780
9/14/2018 9:38:00 AM,0.405,0.415,0.4025,0.4075,951
9/14/2018 9:37:00 AM,0.4125,0.4125,0.405,0.405,273
9/14/2018 9:36:00 AM,0.415,0.415,0.4075,0.41,630
9/14/2018 9:35:00 AM,0.405,0.41,0.4025,0.4075,2808
9/14/2018 9:34:00 AM,0.4025,0.405,0.395,0.405,1436
9/14/2018 9:33:00 AM,0.4,0.4025,0.3975,0.4025,920
9/14/2018 9:32:00 AM,0.3975,0.4,0.3925,0.4,940
9/14/2018 9:31:00 AM,0.395,0.3975,0.3925,0.3975,1768
9/14/2018 9:30:00 AM,0.3975,0.3975,0.39,0.3925,770
9/14/2018 9:29:00 AM,0.395,0.4,0.3875,0.3975,2191
9/14/2018 9:28:00 AM,0.395,0.4025,0.39,0.395,2293
9/14/2018 9:27:00 AM,0.385,0.3975,0.385,0.395,2644
9/14/2018 9:26:00 AM,0.39,0.3925,0.3875,0.3875,1877
9/14/2018 9:25:00 AM,0.3975,0.4,0.3875,0.39,948
9/14/2018 9:24:00 AM,0.3875,0.3975,0.3875,0.3975,3279
9/14/2018 9:23:00 AM,0.395,0.4,0.3875,0.3875,958
9/14/2018 9:22:00 AM,0.4025,0.405,0.395,0.395,5320
9/14/2018 9:21:00 AM,0.3975,0.405,0.3925,0.4025,2449
9/14/2018 9:20:00 AM,0.4,0.4075,0.3925,0.3975,896
9/14/2018 9:19:00 AM,0.3875,0.4125,0.3875,0.4,2457
9/14/2018 9:18:00 AM,0.3925,0.395,0.385,0.3875,6703
9/14/2018 9:17:00 AM,0.38,0.39,0.3725,0.39,853
9/14/2018 9:16:00 AM,0.37,0.38,0.37,0.38,932
9/14/2018 9:15:00 AM,0.3675,0.375,0.3625,0.37,231
9/14/2018 9:14:00 AM,0.37,0.3775,0.365,0.3675,1785
9/14/2018 9:13:00 AM,0.3575,0.365,0.3575,0.365,1035
9/14/2018 9:12:00 AM,0.355,0.36,0.35,0.36,2872
9/14/2018 9:11:00 AM,0.36,0.36,0.35,0.355,4324
9/14/2018 9:10:00 AM,0.36,0.3625,0.355,0.36,1633
9/14/2018 9:09:00 AM,0.35,0.36,0.35,0.36,4699
9/14/2018 9:08:00 AM,0.345,0.355,0.3425,0.3525,1273
9/14/2018 9:07:00 AM,0.335,0.345,0.3325,0.34,952
9/14/2018 9:06:00 AM,0.335,0.3525,0.3325,0.3375,3093
9/14/2018 9:05:00 AM,0.35,0.3575,0.3325,0.3425,1662
9/14/2018 9:04:00 AM,0.355,0.3675,0.35,0.35,3608
9/14/2018 9:03:00 AM,0.34,0.36,0.33,0.36,4645
9/14/2018 9:02:00 AM,0.3425,0.3425,0.3225,0.34,855
9/14/2018 9:01:00 AM,0.2825,0.34,0.2825,0.3225,1877
9/14/2018 9:00:00 AM,0.54,0.54,0.2825,0.2825,603
