Date,USDINR18SEP72.5PE O,USDINR18SEP72.5PE H,USDINR18SEP72.5PE L,USDINR18SEP72.5PE C,USDINR18SEP72.5PE V
9/14/2018 10:33:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 10:32:00 AM,0.835,0.835,0.815,0.82,2
9/14/2018 10:31:00 AM,0.82,0.835,0.82,0.835,10
9/14/2018 10:30:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 10:29:00 AM,0.825,0.825,0.82,0.82,40
9/14/2018 10:28:00 AM,0.8275,0.8275,0.825,0.825,50
9/14/2018 10:27:00 AM,0.82,0.8275,0.82,0.8275,155
9/14/2018 10:26:00 AM,0.7975,0.82,0.7975,0.82,11
9/14/2018 10:25:00 AM,0.7975,0.7975,0.7975,0.7975,0
9/14/2018 10:24:00 AM,0.7975,0.7975,0.7975,0.7975,0
9/14/2018 10:23:00 AM,0.8075,0.8075,0.7975,0.7975,10
9/14/2018 10:22:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:21:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:20:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:19:00 AM,0.7975,0.8075,0.7975,0.8075,135
9/14/2018 10:18:00 AM,0.8,0.8,0.7975,0.7975,88
9/14/2018 10:17:00 AM,0.795,0.8,0.795,0.8,15
9/14/2018 10:16:00 AM,0.7925,0.795,0.7925,0.795,3
9/14/2018 10:15:00 AM,0.8,0.8,0.7925,0.7925,92
9/14/2018 10:14:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 10:13:00 AM,0.8075,0.8075,0.8,0.8,225
9/14/2018 10:12:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:11:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:10:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:09:00 AM,0.8075,0.8075,0.8075,0.8075,0
9/14/2018 10:08:00 AM,0.795,0.81,0.795,0.8075,73
9/14/2018 10:07:00 AM,0.7925,0.795,0.7875,0.795,96
9/14/2018 10:06:00 AM,0.795,0.7975,0.7925,0.7925,135
9/14/2018 10:05:00 AM,0.81,0.81,0.795,0.795,58
9/14/2018 10:04:00 AM,0.805,0.81,0.805,0.81,20
9/14/2018 10:03:00 AM,0.81,0.81,0.805,0.805,41
9/14/2018 10:02:00 AM,0.8075,0.81,0.8075,0.81,30
9/14/2018 10:01:00 AM,0.8075,0.8075,0.8,0.8075,31
9/14/2018 10:00:00 AM,0.7925,0.81,0.7925,0.8075,84
9/14/2018 9:59:00 AM,0.7875,0.7925,0.7875,0.7925,50
9/14/2018 9:58:00 AM,0.7875,0.7875,0.7875,0.7875,0
9/14/2018 9:57:00 AM,0.7875,0.7875,0.7875,0.7875,0
9/14/2018 9:56:00 AM,0.7875,0.7875,0.7875,0.7875,3
9/14/2018 9:55:00 AM,0.7875,0.7875,0.7875,0.7875,50
9/14/2018 9:54:00 AM,0.79,0.7925,0.7875,0.7875,200
9/14/2018 9:53:00 AM,0.8,0.8,0.79,0.79,50
9/14/2018 9:52:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 9:51:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 9:50:00 AM,0.795,0.8,0.795,0.8,2
9/14/2018 9:49:00 AM,0.8,0.8,0.795,0.795,13
9/14/2018 9:48:00 AM,0.795,0.8,0.795,0.8,87
9/14/2018 9:47:00 AM,0.785,0.795,0.785,0.795,352
9/14/2018 9:46:00 AM,0.785,0.785,0.785,0.785,50
9/14/2018 9:45:00 AM,0.7825,0.785,0.775,0.785,106
9/14/2018 9:44:00 AM,0.785,0.785,0.7825,0.7825,697
9/14/2018 9:43:00 AM,0.7725,0.785,0.7725,0.785,1333
9/14/2018 9:42:00 AM,0.7725,0.7725,0.7725,0.7725,0
9/14/2018 9:41:00 AM,0.77,0.7725,0.77,0.7725,1
9/14/2018 9:40:00 AM,0.7625,0.77,0.7625,0.77,52
9/14/2018 9:39:00 AM,0.7725,0.7725,0.765,0.765,50
9/14/2018 9:38:00 AM,0.765,0.7725,0.765,0.7725,6
9/14/2018 9:37:00 AM,0.7625,0.7675,0.76,0.765,25
9/14/2018 9:36:00 AM,0.7625,0.7625,0.7625,0.7625,0
9/14/2018 9:35:00 AM,0.78,0.78,0.7625,0.7625,108
9/14/2018 9:34:00 AM,0.77,0.78,0.77,0.78,135
9/14/2018 9:33:00 AM,0.785,0.785,0.77,0.77,340
9/14/2018 9:32:00 AM,0.79,0.79,0.785,0.785,1
9/14/2018 9:31:00 AM,0.785,0.79,0.7825,0.79,401
9/14/2018 9:30:00 AM,0.78,0.79,0.78,0.785,69
9/14/2018 9:29:00 AM,0.79,0.8025,0.78,0.78,521
9/14/2018 9:28:00 AM,0.7875,0.795,0.7775,0.79,409
9/14/2018 9:27:00 AM,0.7975,0.8,0.7825,0.7875,611
9/14/2018 9:26:00 AM,0.7975,0.7975,0.7975,0.7975,0
9/14/2018 9:25:00 AM,0.7925,0.7975,0.7925,0.7975,20
9/14/2018 9:24:00 AM,0.805,0.805,0.79,0.7925,337
9/14/2018 9:23:00 AM,0.79,0.805,0.7875,0.805,305
9/14/2018 9:22:00 AM,0.77,0.79,0.77,0.79,258
9/14/2018 9:21:00 AM,0.7775,0.7925,0.77,0.77,79
9/14/2018 9:20:00 AM,0.7725,0.79,0.7725,0.7775,436
9/14/2018 9:19:00 AM,0.7925,0.795,0.7675,0.78,562
9/14/2018 9:18:00 AM,0.7925,0.8,0.7875,0.7925,664
9/14/2018 9:17:00 AM,0.815,0.82,0.7925,0.7925,390
9/14/2018 9:16:00 AM,0.84,0.84,0.8175,0.8175,96
9/14/2018 9:15:00 AM,0.8325,0.84,0.8325,0.84,2
9/14/2018 9:14:00 AM,0.85,0.85,0.8325,0.8325,157
9/14/2018 9:13:00 AM,0.8775,0.8775,0.85,0.85,316
9/14/2018 9:12:00 AM,0.8725,0.8775,0.865,0.8775,30
9/14/2018 9:11:00 AM,0.8575,0.8775,0.8575,0.8725,2548
9/14/2018 9:10:00 AM,0.85,0.8725,0.85,0.8575,247
9/14/2018 9:09:00 AM,0.87,0.87,0.8525,0.855,249
9/14/2018 9:08:00 AM,0.8875,0.8875,0.87,0.87,25
9/14/2018 9:07:00 AM,0.8925,0.9,0.8825,0.8875,381
9/14/2018 9:06:00 AM,0.865,0.895,0.86,0.89,1778
9/14/2018 9:05:00 AM,0.8325,0.88,0.83,0.86,178
9/14/2018 9:04:00 AM,0.8575,0.8575,0.83,0.8325,737
9/14/2018 9:03:00 AM,0.8175,0.855,0.815,0.855,1115
9/14/2018 9:02:00 AM,0.7975,0.8375,0.7975,0.8175,369
9/14/2018 9:01:00 AM,0.8025,0.865,0.7975,0.7975,271
9/14/2018 9:00:00 AM,0.865,0.8675,0.8025,0.8025,84
