Date,USDINR18SEP71.75PE O,USDINR18SEP71.75PE H,USDINR18SEP71.75PE L,USDINR18SEP71.75PE C,USDINR18SEP71.75PE V
9/14/2018 10:36:00 AM,0.37,0.375,0.37,0.3725,1230
9/14/2018 10:35:00 AM,0.375,0.375,0.37,0.37,1101
9/14/2018 10:34:00 AM,0.375,0.375,0.375,0.375,586
9/14/2018 10:33:00 AM,0.375,0.375,0.3725,0.375,484
9/14/2018 10:32:00 AM,0.3775,0.3775,0.3725,0.375,478
9/14/2018 10:31:00 AM,0.3875,0.3875,0.3775,0.3775,730
9/14/2018 10:30:00 AM,0.3875,0.3875,0.38,0.3875,861
9/14/2018 10:29:00 AM,0.375,0.3875,0.3725,0.3875,1393
9/14/2018 10:28:00 AM,0.38,0.38,0.375,0.375,210
9/14/2018 10:27:00 AM,0.38,0.3825,0.3775,0.38,1103
9/14/2018 10:26:00 AM,0.37,0.3775,0.37,0.3775,746
9/14/2018 10:25:00 AM,0.3625,0.37,0.3625,0.37,674
9/14/2018 10:24:00 AM,0.36,0.365,0.36,0.3625,1515
9/14/2018 10:23:00 AM,0.3575,0.3625,0.3575,0.36,91
9/14/2018 10:22:00 AM,0.3575,0.3575,0.3575,0.3575,35
9/14/2018 10:21:00 AM,0.3625,0.3625,0.3575,0.3575,375
9/14/2018 10:20:00 AM,0.3625,0.3625,0.3625,0.3625,4
9/14/2018 10:19:00 AM,0.3625,0.3675,0.36,0.3625,822
9/14/2018 10:18:00 AM,0.36,0.3625,0.36,0.3625,486
9/14/2018 10:17:00 AM,0.3575,0.36,0.3575,0.36,512
9/14/2018 10:16:00 AM,0.36,0.36,0.355,0.3575,312
9/14/2018 10:15:00 AM,0.36,0.36,0.36,0.36,10
9/14/2018 10:14:00 AM,0.3575,0.36,0.3575,0.36,514
9/14/2018 10:13:00 AM,0.36,0.3675,0.3575,0.3575,1076
9/14/2018 10:12:00 AM,0.36,0.3625,0.36,0.36,724
9/14/2018 10:11:00 AM,0.3725,0.3725,0.3575,0.36,726
9/14/2018 10:10:00 AM,0.365,0.3725,0.365,0.3725,40
9/14/2018 10:09:00 AM,0.365,0.365,0.365,0.365,0
9/14/2018 10:08:00 AM,0.36,0.365,0.36,0.365,5
9/14/2018 10:07:00 AM,0.36,0.36,0.36,0.36,171
9/14/2018 10:06:00 AM,0.37,0.37,0.36,0.36,15
9/14/2018 10:05:00 AM,0.3725,0.3725,0.37,0.37,2
9/14/2018 10:04:00 AM,0.3725,0.3725,0.3725,0.3725,0
9/14/2018 10:03:00 AM,0.37,0.3725,0.37,0.3725,14
9/14/2018 10:02:00 AM,0.3675,0.37,0.3675,0.37,201
9/14/2018 10:01:00 AM,0.375,0.375,0.3675,0.3675,1
9/14/2018 10:00:00 AM,0.365,0.375,0.365,0.375,2138
9/14/2018 9:59:00 AM,0.3625,0.365,0.3625,0.365,9
9/14/2018 9:58:00 AM,0.3625,0.3625,0.3625,0.3625,0
9/14/2018 9:57:00 AM,0.3625,0.3625,0.3625,0.3625,0
9/14/2018 9:56:00 AM,0.3625,0.3625,0.3625,0.3625,77
9/14/2018 9:55:00 AM,0.3625,0.3625,0.3625,0.3625,0
9/14/2018 9:54:00 AM,0.3675,0.3675,0.3625,0.3625,20
9/14/2018 9:53:00 AM,0.3625,0.3675,0.3625,0.3675,186
9/14/2018 9:52:00 AM,0.365,0.365,0.3625,0.3625,24
9/14/2018 9:51:00 AM,0.365,0.365,0.365,0.365,21
9/14/2018 9:50:00 AM,0.3675,0.37,0.365,0.365,173
9/14/2018 9:49:00 AM,0.3675,0.37,0.3675,0.3675,216
9/14/2018 9:48:00 AM,0.37,0.37,0.3675,0.37,162
9/14/2018 9:47:00 AM,0.3575,0.37,0.3575,0.37,420
9/14/2018 9:46:00 AM,0.3575,0.3575,0.3575,0.3575,16
9/14/2018 9:45:00 AM,0.36,0.36,0.3575,0.3575,150
9/14/2018 9:44:00 AM,0.36,0.3625,0.36,0.36,11
9/14/2018 9:43:00 AM,0.3625,0.3625,0.36,0.36,10
9/14/2018 9:42:00 AM,0.355,0.3625,0.355,0.3625,225
9/14/2018 9:41:00 AM,0.355,0.3575,0.355,0.355,105
9/14/2018 9:40:00 AM,0.35,0.355,0.35,0.355,41
9/14/2018 9:39:00 AM,0.35,0.35,0.35,0.35,0
9/14/2018 9:38:00 AM,0.35,0.35,0.345,0.35,136
9/14/2018 9:37:00 AM,0.35,0.35,0.35,0.35,60
9/14/2018 9:36:00 AM,0.345,0.35,0.345,0.35,364
9/14/2018 9:35:00 AM,0.3525,0.3525,0.345,0.345,76
9/14/2018 9:34:00 AM,0.3525,0.36,0.3525,0.3525,281
9/14/2018 9:33:00 AM,0.36,0.36,0.3525,0.3525,120
9/14/2018 9:32:00 AM,0.36,0.3625,0.3575,0.36,1408
9/14/2018 9:31:00 AM,0.36,0.36,0.355,0.36,53
9/14/2018 9:30:00 AM,0.3575,0.365,0.3575,0.36,102
9/14/2018 9:29:00 AM,0.3625,0.37,0.3575,0.3575,1403
9/14/2018 9:28:00 AM,0.3575,0.3675,0.355,0.3625,182
9/14/2018 9:27:00 AM,0.3675,0.3725,0.3575,0.3575,541
9/14/2018 9:26:00 AM,0.37,0.37,0.3625,0.3675,303
9/14/2018 9:25:00 AM,0.3675,0.3725,0.3625,0.37,216
9/14/2018 9:24:00 AM,0.3675,0.3775,0.3675,0.3675,388
9/14/2018 9:23:00 AM,0.36,0.37,0.36,0.3675,762
9/14/2018 9:22:00 AM,0.355,0.3625,0.355,0.36,447
9/14/2018 9:21:00 AM,0.365,0.3675,0.355,0.355,240
9/14/2018 9:20:00 AM,0.36,0.365,0.35,0.365,2152
9/14/2018 9:19:00 AM,0.3675,0.3675,0.345,0.36,5677
9/14/2018 9:18:00 AM,0.3625,0.3675,0.36,0.3625,859
9/14/2018 9:17:00 AM,0.375,0.3775,0.3625,0.3625,1265
9/14/2018 9:16:00 AM,0.395,0.395,0.375,0.375,1137
9/14/2018 9:15:00 AM,0.3975,0.4,0.3875,0.395,279
9/14/2018 9:14:00 AM,0.4075,0.4075,0.3875,0.3975,533
9/14/2018 9:13:00 AM,0.4125,0.415,0.4,0.4075,933
9/14/2018 9:12:00 AM,0.4225,0.4275,0.415,0.415,453
9/14/2018 9:11:00 AM,0.4125,0.4225,0.41,0.4225,1095
9/14/2018 9:10:00 AM,0.4025,0.415,0.4025,0.4125,1032
9/14/2018 9:09:00 AM,0.4175,0.4175,0.405,0.405,752
9/14/2018 9:08:00 AM,0.43,0.43,0.4075,0.4175,1441
9/14/2018 9:07:00 AM,0.4325,0.435,0.4275,0.43,4346
9/14/2018 9:06:00 AM,0.4075,0.43,0.4075,0.43,2609
9/14/2018 9:05:00 AM,0.395,0.4075,0.375,0.4075,830
9/14/2018 9:04:00 AM,0.4125,0.4125,0.3875,0.395,1856
9/14/2018 9:03:00 AM,0.365,0.4125,0.3625,0.4125,4243
9/14/2018 9:02:00 AM,0.35,0.365,0.345,0.365,774
9/14/2018 9:01:00 AM,0.38,0.38,0.34,0.35,100
9/14/2018 9:00:00 AM,0.3675,0.3675,0.3675,0.3675,10
