Date,USDINR18OCT72CE O,USDINR18OCT72CE H,USDINR18OCT72CE L,USDINR18OCT72CE C,USDINR18OCT72CE V
9/14/2018 10:24:00 AM,0.8475,0.8475,0.8475,0.8475,0
9/14/2018 10:23:00 AM,0.8475,0.8475,0.8475,0.8475,0
9/14/2018 10:22:00 AM,0.85,0.85,0.8475,0.8475,20
9/14/2018 10:21:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:20:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:19:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:18:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:17:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:16:00 AM,0.85,0.85,0.85,0.85,9
9/14/2018 10:15:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:14:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:13:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:12:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:11:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:10:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:09:00 AM,0.8525,0.8525,0.85,0.85,1
9/14/2018 10:08:00 AM,0.85,0.8525,0.85,0.8525,95
9/14/2018 10:07:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:06:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 10:05:00 AM,0.87,0.87,0.85,0.85,5
9/14/2018 10:04:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 10:03:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 10:02:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 10:01:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 10:00:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:59:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:58:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:57:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:56:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:55:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:54:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:53:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:52:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:51:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:50:00 AM,0.87,0.87,0.87,0.87,1
9/14/2018 9:49:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:48:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:47:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:46:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:45:00 AM,0.87,0.87,0.87,0.87,0
9/14/2018 9:44:00 AM,0.8725,0.8725,0.87,0.87,1
9/14/2018 9:43:00 AM,0.8725,0.8725,0.8725,0.8725,0
9/14/2018 9:42:00 AM,0.88,0.88,0.8725,0.8725,1
9/14/2018 9:41:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:40:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:39:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:38:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:37:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:36:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:35:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:34:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:33:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:32:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:31:00 AM,0.88,0.88,0.88,0.88,0
9/14/2018 9:30:00 AM,0.8575,0.88,0.8575,0.88,1
9/14/2018 9:29:00 AM,0.8575,0.8575,0.8575,0.8575,41
9/14/2018 9:28:00 AM,0.82,0.8575,0.82,0.8575,15
9/14/2018 9:27:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 9:26:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 9:25:00 AM,0.82,0.82,0.82,0.82,0
9/14/2018 9:24:00 AM,0.83,0.83,0.82,0.82,15
9/14/2018 9:23:00 AM,0.865,0.865,0.83,0.83,20
9/14/2018 9:22:00 AM,0.865,0.865,0.865,0.865,0
9/14/2018 9:21:00 AM,0.865,0.865,0.865,0.865,63
9/14/2018 9:20:00 AM,0.865,0.865,0.865,0.865,0
9/14/2018 9:19:00 AM,0.8,0.865,0.8,0.865,11
9/14/2018 9:18:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 9:17:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 9:16:00 AM,0.8,0.8,0.8,0.8,0
9/14/2018 9:15:00 AM,0.7775,0.8,0.7775,0.8,90
9/14/2018 9:14:00 AM,0.7775,0.7775,0.7775,0.7775,0
9/14/2018 9:13:00 AM,0.7775,0.7775,0.7775,0.7775,0
9/14/2018 9:12:00 AM,0.805,0.805,0.7775,0.7775,50
9/14/2018 9:11:00 AM,0.805,0.81,0.805,0.805,78
9/14/2018 9:10:00 AM,0.81,0.81,0.805,0.805,873
9/14/2018 9:09:00 AM,0.8,0.805,0.8,0.8025,487
9/14/2018 9:08:00 AM,0.7975,0.81,0.79,0.8,58
9/14/2018 9:07:00 AM,0.7725,0.7975,0.7725,0.7975,79
9/14/2018 9:06:00 AM,0.7875,0.7875,0.775,0.775,109
9/14/2018 9:05:00 AM,0.805,0.81,0.7875,0.7875,28
9/14/2018 9:04:00 AM,0.805,0.805,0.8,0.805,5
9/14/2018 9:03:00 AM,0.85,0.85,0.8025,0.805,184
9/14/2018 9:02:00 AM,0.85,0.85,0.85,0.85,0
9/14/2018 9:01:00 AM,0.85,0.85,0.85,0.85,1
9/14/2018 9:00:00 AM,1,1,0.9,0.9,3
