Date,USDINR18SEP72.25CE O,USDINR18SEP72.25CE H,USDINR18SEP72.25CE L,USDINR18SEP72.25CE C,USDINR18SEP72.25CE V
9/14/2018 10:34:00 AM,0.26,0.26,0.26,0.26,79
9/14/2018 10:33:00 AM,0.26,0.2625,0.26,0.26,151
9/14/2018 10:32:00 AM,0.2525,0.2625,0.2525,0.26,120
9/14/2018 10:31:00 AM,0.255,0.255,0.2525,0.2525,5
9/14/2018 10:30:00 AM,0.2525,0.255,0.2525,0.255,20
9/14/2018 10:29:00 AM,0.26,0.2625,0.2525,0.2525,703
9/14/2018 10:28:00 AM,0.255,0.26,0.255,0.26,13
9/14/2018 10:27:00 AM,0.2575,0.2575,0.255,0.255,465
9/14/2018 10:26:00 AM,0.2625,0.2625,0.2575,0.2575,517
9/14/2018 10:25:00 AM,0.2675,0.2675,0.2625,0.2625,90
9/14/2018 10:24:00 AM,0.27,0.27,0.265,0.2675,99
9/14/2018 10:23:00 AM,0.2675,0.27,0.265,0.27,524
9/14/2018 10:22:00 AM,0.2675,0.27,0.2675,0.2675,189
9/14/2018 10:21:00 AM,0.2675,0.27,0.2675,0.2675,107
9/14/2018 10:20:00 AM,0.2675,0.2675,0.2675,0.2675,107
9/14/2018 10:19:00 AM,0.27,0.27,0.265,0.2675,522
9/14/2018 10:18:00 AM,0.2725,0.2725,0.27,0.27,6
9/14/2018 10:17:00 AM,0.2725,0.2725,0.2725,0.2725,0
9/14/2018 10:16:00 AM,0.2725,0.2725,0.2725,0.2725,10
9/14/2018 10:15:00 AM,0.2725,0.2725,0.2725,0.2725,6
9/14/2018 10:14:00 AM,0.275,0.275,0.2725,0.2725,172
9/14/2018 10:13:00 AM,0.275,0.275,0.2725,0.275,105
9/14/2018 10:12:00 AM,0.2775,0.2775,0.275,0.275,251
9/14/2018 10:11:00 AM,0.2775,0.2775,0.2775,0.2775,0
9/14/2018 10:10:00 AM,0.27,0.2775,0.27,0.2775,17
9/14/2018 10:09:00 AM,0.2725,0.275,0.27,0.27,118
9/14/2018 10:08:00 AM,0.2825,0.2825,0.2725,0.2725,119
9/14/2018 10:07:00 AM,0.2825,0.2825,0.2825,0.2825,0
9/14/2018 10:06:00 AM,0.28,0.2825,0.28,0.2825,434
9/14/2018 10:05:00 AM,0.275,0.28,0.275,0.28,19
9/14/2018 10:04:00 AM,0.275,0.275,0.275,0.275,391
9/14/2018 10:03:00 AM,0.2775,0.2775,0.275,0.275,1
9/14/2018 10:02:00 AM,0.28,0.28,0.2775,0.2775,20
9/14/2018 10:01:00 AM,0.28,0.28,0.28,0.28,0
9/14/2018 10:00:00 AM,0.2875,0.2875,0.2775,0.28,878
9/14/2018 9:59:00 AM,0.2875,0.2875,0.2875,0.2875,5
9/14/2018 9:58:00 AM,0.2875,0.2875,0.2875,0.2875,200
9/14/2018 9:57:00 AM,0.2875,0.2875,0.2875,0.2875,0
9/14/2018 9:56:00 AM,0.29,0.29,0.2875,0.2875,57
9/14/2018 9:55:00 AM,0.29,0.2925,0.29,0.29,77
9/14/2018 9:54:00 AM,0.29,0.29,0.29,0.29,97
9/14/2018 9:53:00 AM,0.29,0.29,0.2875,0.29,137
9/14/2018 9:52:00 AM,0.2875,0.29,0.2875,0.29,628
9/14/2018 9:51:00 AM,0.2875,0.2875,0.2875,0.2875,18
9/14/2018 9:50:00 AM,0.2875,0.2875,0.285,0.2875,140
9/14/2018 9:49:00 AM,0.285,0.2875,0.285,0.2875,196
9/14/2018 9:48:00 AM,0.2875,0.2875,0.285,0.285,1447
9/14/2018 9:47:00 AM,0.2925,0.2925,0.285,0.2875,232
9/14/2018 9:46:00 AM,0.2925,0.295,0.2925,0.2925,30
9/14/2018 9:45:00 AM,0.2925,0.2925,0.2925,0.2925,130
9/14/2018 9:44:00 AM,0.2925,0.2925,0.2925,0.2925,20
9/14/2018 9:43:00 AM,0.2925,0.2925,0.2925,0.2925,20
9/14/2018 9:42:00 AM,0.295,0.2975,0.2925,0.2925,210
9/14/2018 9:41:00 AM,0.3,0.3,0.2925,0.295,28
9/14/2018 9:40:00 AM,0.3,0.3025,0.2975,0.3,76
9/14/2018 9:39:00 AM,0.3,0.3,0.3,0.3,366
9/14/2018 9:38:00 AM,0.3,0.305,0.3,0.3,1234
9/14/2018 9:37:00 AM,0.3,0.3,0.3,0.3,0
9/14/2018 9:36:00 AM,0.305,0.305,0.2975,0.3,108
9/14/2018 9:35:00 AM,0.295,0.3,0.295,0.3,598
9/14/2018 9:34:00 AM,0.2975,0.2975,0.2925,0.295,426
9/14/2018 9:33:00 AM,0.29,0.2975,0.29,0.2975,290
9/14/2018 9:32:00 AM,0.2875,0.29,0.2875,0.29,47
9/14/2018 9:31:00 AM,0.29,0.29,0.2875,0.2875,130
9/14/2018 9:30:00 AM,0.295,0.295,0.2875,0.29,383
9/14/2018 9:29:00 AM,0.29,0.295,0.285,0.295,195
9/14/2018 9:28:00 AM,0.29,0.295,0.285,0.2875,545
9/14/2018 9:27:00 AM,0.285,0.29,0.2825,0.29,719
9/14/2018 9:26:00 AM,0.285,0.2875,0.285,0.285,183
9/14/2018 9:25:00 AM,0.2925,0.295,0.285,0.285,819
9/14/2018 9:24:00 AM,0.2875,0.2925,0.2825,0.2925,1162
9/14/2018 9:23:00 AM,0.2925,0.295,0.2875,0.2875,493
9/14/2018 9:22:00 AM,0.2975,0.2975,0.2925,0.2925,701
9/14/2018 9:21:00 AM,0.295,0.2975,0.2925,0.2975,630
9/14/2018 9:20:00 AM,0.295,0.2975,0.2925,0.295,253
9/14/2018 9:19:00 AM,0.2875,0.3025,0.2875,0.295,994
9/14/2018 9:18:00 AM,0.285,0.29,0.2825,0.2875,1282
9/14/2018 9:17:00 AM,0.2775,0.2875,0.2775,0.285,1770
9/14/2018 9:16:00 AM,0.2725,0.2775,0.2725,0.2775,291
9/14/2018 9:15:00 AM,0.265,0.275,0.265,0.2725,395
9/14/2018 9:14:00 AM,0.265,0.2725,0.265,0.265,837
9/14/2018 9:13:00 AM,0.2575,0.265,0.2575,0.265,1607
9/14/2018 9:12:00 AM,0.255,0.26,0.2525,0.26,936
9/14/2018 9:11:00 AM,0.26,0.2625,0.2525,0.255,1148
9/14/2018 9:10:00 AM,0.26,0.2625,0.2575,0.26,1625
9/14/2018 9:09:00 AM,0.255,0.26,0.2525,0.26,645
9/14/2018 9:08:00 AM,0.2475,0.255,0.245,0.255,1357
9/14/2018 9:07:00 AM,0.2425,0.2475,0.24,0.2475,722
9/14/2018 9:06:00 AM,0.2425,0.265,0.2425,0.2425,1586
9/14/2018 9:05:00 AM,0.25,0.2575,0.2425,0.2425,984
9/14/2018 9:04:00 AM,0.26,0.26,0.2475,0.25,787
9/14/2018 9:03:00 AM,0.24,0.2475,0.235,0.245,1977
9/14/2018 9:02:00 AM,0.24,0.24,0.23,0.23,386
9/14/2018 9:01:00 AM,0.29,0.29,0.225,0.24,936
9/14/2018 9:00:00 AM,0.29,0.29,0.29,0.29,10
