Date,USDINR18OCTFUT O,USDINR18OCTFUT H,USDINR18OCTFUT L,USDINR18OCTFUT C,USDINR18OCTFUT V
9/11/2018 4:59:00 PM,73.1325,73.15,73.1275,73.1375,1185
9/11/2018 4:58:00 PM,73.12,73.135,73.115,73.13,701
9/11/2018 4:57:00 PM,73.165,73.165,73.115,73.12,5016
9/11/2018 4:56:00 PM,73.155,73.165,73.1525,73.165,1027
9/11/2018 4:55:00 PM,73.14,73.1625,73.14,73.155,1048
9/11/2018 4:54:00 PM,73.15,73.15,73.135,73.14,2480
9/11/2018 4:53:00 PM,73.135,73.15,73.135,73.15,500
9/11/2018 4:52:00 PM,73.135,73.1375,73.1225,73.1375,446
9/11/2018 4:51:00 PM,73.1225,73.135,73.1225,73.135,1307
9/11/2018 4:50:00 PM,73.1225,73.13,73.115,73.12,1224
9/11/2018 4:49:00 PM,73.1325,73.135,73.12,73.1225,1105
9/11/2018 4:48:00 PM,73.13,73.135,73.1275,73.1325,185
9/11/2018 4:47:00 PM,73.1225,73.13,73.1225,73.13,177
9/11/2018 4:46:00 PM,73.105,73.125,73.105,73.1225,221
9/11/2018 4:45:00 PM,73.1075,73.1125,73.105,73.105,135
9/11/2018 4:44:00 PM,73.11,73.1125,73.1025,73.1025,521
9/11/2018 4:43:00 PM,73.1075,73.11,73.1025,73.11,77
9/11/2018 4:42:00 PM,73.1075,73.115,73.105,73.1075,335
9/11/2018 4:41:00 PM,73.09,73.1075,73.09,73.1075,82
9/11/2018 4:40:00 PM,73.1075,73.1075,73.0875,73.09,337
9/11/2018 4:39:00 PM,73.09,73.1075,73.09,73.1075,382
9/11/2018 4:38:00 PM,73.1075,73.1075,73.09,73.09,190
9/11/2018 4:37:00 PM,73.085,73.1075,73.085,73.1075,119
9/11/2018 4:36:00 PM,73.0875,73.0875,73.08,73.08,27
9/11/2018 4:35:00 PM,73.125,73.125,73.0875,73.0875,663
9/11/2018 4:34:00 PM,73.12,73.125,73.12,73.125,5
9/11/2018 4:33:00 PM,73.115,73.1225,73.1125,73.12,70
9/11/2018 4:32:00 PM,73.1225,73.13,73.1125,73.115,1278
9/11/2018 4:31:00 PM,73.12,73.1275,73.1125,73.12,1195
9/11/2018 4:30:00 PM,73.125,73.1275,73.115,73.12,303
9/11/2018 4:29:00 PM,73.13,73.1375,73.12,73.1375,131
9/11/2018 4:28:00 PM,73.145,73.1475,73.13,73.13,580
9/11/2018 4:27:00 PM,73.145,73.15,73.14,73.145,741
9/11/2018 4:26:00 PM,73.1325,73.145,73.1325,73.145,214
9/11/2018 4:25:00 PM,73.125,73.1325,73.1225,73.1325,1102
9/11/2018 4:24:00 PM,73.125,73.13,73.12,73.12,185
9/11/2018 4:23:00 PM,73.1175,73.125,73.1175,73.125,622
9/11/2018 4:22:00 PM,73.1075,73.1175,73.1075,73.1175,28
9/11/2018 4:21:00 PM,73.12,73.1225,73.1075,73.1075,638
9/11/2018 4:20:00 PM,73.11,73.12,73.11,73.12,2097
9/11/2018 4:19:00 PM,73.0925,73.11,73.0875,73.11,937
9/11/2018 4:18:00 PM,73.0875,73.0975,73.0875,73.0925,1183
9/11/2018 4:17:00 PM,73.095,73.095,73.0775,73.09,332
9/11/2018 4:16:00 PM,73.1,73.1,73.095,73.095,4
9/11/2018 4:15:00 PM,73.1025,73.105,73.0925,73.0925,92
9/11/2018 4:14:00 PM,73.1,73.1075,73.1,73.1025,33
9/11/2018 4:13:00 PM,73.115,73.1175,73.1,73.1,158
9/11/2018 4:12:00 PM,73.1075,73.1175,73.1075,73.115,41
9/11/2018 4:11:00 PM,73.12,73.12,73.1075,73.1075,10
9/11/2018 4:10:00 PM,73.1225,73.1225,73.1125,73.12,324
9/11/2018 4:09:00 PM,73.1075,73.1225,73.1075,73.1225,66
9/11/2018 4:08:00 PM,73.125,73.125,73.1075,73.1075,1080
9/11/2018 4:07:00 PM,73.12,73.135,73.12,73.125,122
9/11/2018 4:06:00 PM,73.125,73.125,73.11,73.12,257
9/11/2018 4:05:00 PM,73.12,73.1375,73.12,73.125,554
9/11/2018 4:04:00 PM,73.1125,73.12,73.1125,73.12,112
9/11/2018 4:03:00 PM,73.13,73.13,73.12,73.1225,116
9/11/2018 4:02:00 PM,73.11,73.125,73.11,73.125,257
9/11/2018 4:01:00 PM,73.11,73.125,73.11,73.11,794
9/11/2018 4:00:00 PM,73.1075,73.1125,73.105,73.1075,70
9/11/2018 3:59:00 PM,73.11,73.11,73.1075,73.1075,15
9/11/2018 3:58:00 PM,73.1025,73.11,73.0975,73.11,256
9/11/2018 3:57:00 PM,73.1,73.1025,73.1,73.1025,73
9/11/2018 3:56:00 PM,73.11,73.11,73.1,73.1,42
9/11/2018 3:55:00 PM,73.11,73.11,73.1075,73.11,1190
9/11/2018 3:54:00 PM,73.1025,73.1125,73.1025,73.11,342
9/11/2018 3:53:00 PM,73.0975,73.1,73.0925,73.1,177
9/11/2018 3:52:00 PM,73.0875,73.0975,73.0875,73.0975,117
9/11/2018 3:51:00 PM,73.0825,73.0875,73.08,73.0875,212
9/11/2018 3:50:00 PM,73.09,73.0925,73.08,73.0825,224
9/11/2018 3:49:00 PM,73.09,73.1025,73.09,73.09,55
9/11/2018 3:48:00 PM,73.095,73.095,73.09,73.09,79
9/11/2018 3:47:00 PM,73.0725,73.1025,73.0725,73.095,338
9/11/2018 3:46:00 PM,73.065,73.075,73.065,73.0725,102
9/11/2018 3:45:00 PM,73.06,73.0675,73.06,73.065,117
9/11/2018 3:44:00 PM,73.055,73.06,73.055,73.06,703
9/11/2018 3:43:00 PM,73.05,73.055,73.05,73.055,25
9/11/2018 3:42:00 PM,73.06,73.07,73.05,73.05,358
9/11/2018 3:41:00 PM,73.0775,73.0775,73.0525,73.06,220
9/11/2018 3:40:00 PM,73.0775,73.0775,73.0725,73.0775,91
9/11/2018 3:39:00 PM,73.0775,73.08,73.0775,73.0775,96
9/11/2018 3:38:00 PM,73.095,73.095,73.0775,73.0775,75
9/11/2018 3:37:00 PM,73.08,73.095,73.08,73.095,67
9/11/2018 3:36:00 PM,73.0825,73.0825,73.075,73.0775,36
9/11/2018 3:35:00 PM,73.0775,73.0875,73.0775,73.08,109
9/11/2018 3:34:00 PM,73.075,73.0825,73.075,73.0775,115
9/11/2018 3:33:00 PM,73.075,73.0925,73.0725,73.075,152
9/11/2018 3:32:00 PM,73.06,73.075,73.0575,73.075,323
9/11/2018 3:31:00 PM,73.0775,73.0825,73.06,73.06,320
9/11/2018 3:30:00 PM,73.08,73.08,73.07,73.0775,130
9/11/2018 3:29:00 PM,73.0675,73.08,73.0625,73.08,198
9/11/2018 3:28:00 PM,73.0625,73.0725,73.0525,73.0675,178
9/11/2018 3:27:00 PM,73.095,73.0975,73.0675,73.0675,436
9/11/2018 3:26:00 PM,73.0875,73.1,73.0875,73.095,281
9/11/2018 3:25:00 PM,73.0875,73.09,73.0725,73.0875,950
9/11/2018 3:24:00 PM,73.1,73.105,73.07,73.0875,1559
9/11/2018 3:23:00 PM,73.1275,73.135,73.095,73.1,1464
9/11/2018 3:22:00 PM,73.1475,73.15,73.1125,73.1275,630
9/11/2018 3:21:00 PM,73.16,73.16,73.14,73.1475,165
9/11/2018 3:20:00 PM,73.16,73.17,73.155,73.16,99
9/11/2018 3:19:00 PM,73.1525,73.1625,73.1525,73.16,539
9/11/2018 3:18:00 PM,73.15,73.165,73.15,73.1525,498
9/11/2018 3:17:00 PM,73.15,73.15,73.1475,73.1475,495
9/11/2018 3:16:00 PM,73.13,73.155,73.1275,73.15,707
9/11/2018 3:15:00 PM,73.1525,73.155,73.13,73.13,205
9/11/2018 3:14:00 PM,73.165,73.1775,73.1525,73.16,676
9/11/2018 3:13:00 PM,73.165,73.1825,73.1625,73.165,609
9/11/2018 3:12:00 PM,73.15,73.165,73.14,73.165,189
9/11/2018 3:11:00 PM,73.1625,73.1725,73.15,73.15,154
9/11/2018 3:10:00 PM,73.155,73.1725,73.1525,73.1625,1243
9/11/2018 3:09:00 PM,73.1725,73.1725,73.1375,73.1525,545
9/11/2018 3:08:00 PM,73.16,73.185,73.155,73.1725,607
9/11/2018 3:07:00 PM,73.15,73.175,73.15,73.165,1212
9/11/2018 3:06:00 PM,73.14,73.1725,73.13,73.15,972
9/11/2018 3:05:00 PM,73.1325,73.1575,73.1325,73.1425,2895
9/11/2018 3:04:00 PM,73.0925,73.135,73.0925,73.1325,1257
9/11/2018 3:03:00 PM,73.09,73.1075,73.09,73.0925,1126
9/11/2018 3:02:00 PM,73.1075,73.1075,73.085,73.09,313
9/11/2018 3:01:00 PM,73.08,73.1075,73.08,73.1075,199
9/11/2018 3:00:00 PM,73.1,73.1025,73.07,73.08,809
9/11/2018 2:59:00 PM,73.0925,73.13,73.0925,73.1,3725
9/11/2018 2:58:00 PM,73.0725,73.095,73.07,73.095,557
9/11/2018 2:57:00 PM,73.065,73.08,73.065,73.0725,159
9/11/2018 2:56:00 PM,73.06,73.0675,73.0525,73.065,1004
9/11/2018 2:55:00 PM,73.08,73.085,73.04,73.06,1752
9/11/2018 2:54:00 PM,73.0525,73.0875,73.0425,73.075,790
9/11/2018 2:53:00 PM,73.035,73.0525,73.035,73.0525,376
9/11/2018 2:52:00 PM,73.045,73.045,73.035,73.035,642
9/11/2018 2:51:00 PM,73.035,73.05,73.035,73.045,659
9/11/2018 2:50:00 PM,73.0575,73.0575,73.035,73.035,274
9/11/2018 2:49:00 PM,73.0375,73.0575,73.0375,73.0575,174
9/11/2018 2:48:00 PM,73.0375,73.045,73.0375,73.0375,491
9/11/2018 2:47:00 PM,73.0225,73.045,73.015,73.045,586
9/11/2018 2:46:00 PM,73.02,73.025,73.0075,73.0225,524
9/11/2018 2:45:00 PM,73.03,73.03,73.02,73.02,263
9/11/2018 2:44:00 PM,73.03,73.03,73.0225,73.03,151
9/11/2018 2:43:00 PM,73.03,73.0325,73.0225,73.03,473
9/11/2018 2:42:00 PM,73.065,73.07,73.02,73.03,2775
9/11/2018 2:41:00 PM,73.0575,73.06,73.05,73.06,78
9/11/2018 2:40:00 PM,73.065,73.07,73.055,73.0575,574
9/11/2018 2:39:00 PM,73.05,73.0875,73.04,73.065,1040
9/11/2018 2:38:00 PM,73.07,73.07,73.0375,73.05,503
9/11/2018 2:37:00 PM,73.0475,73.0625,73.0475,73.0625,1472
9/11/2018 2:36:00 PM,73.03,73.0525,73.03,73.0475,324
9/11/2018 2:35:00 PM,73.03,73.0375,73.0225,73.03,288
9/11/2018 2:34:00 PM,73.0175,73.03,73.0175,73.03,217
9/11/2018 2:33:00 PM,73.0125,73.0225,73.01,73.0175,273
9/11/2018 2:32:00 PM,73.0175,73.035,73.01,73.0125,435
9/11/2018 2:31:00 PM,73.015,73.0325,73.01,73.0175,340
9/11/2018 2:30:00 PM,73.035,73.035,73.0075,73.015,728
9/11/2018 2:29:00 PM,73.0275,73.0425,73.0275,73.035,90
9/11/2018 2:28:00 PM,73.035,73.035,73.0175,73.0275,313
9/11/2018 2:27:00 PM,73.005,73.04,73.005,73.035,518
9/11/2018 2:26:00 PM,73.0125,73.02,72.99,73.01,507
9/11/2018 2:25:00 PM,73.04,73.04,73.0125,73.0125,574
9/11/2018 2:24:00 PM,73.0425,73.05,73.04,73.04,568
9/11/2018 2:23:00 PM,73.0625,73.0675,73.0425,73.0425,134
9/11/2018 2:22:00 PM,73.06,73.0775,73.06,73.0625,492
9/11/2018 2:21:00 PM,73.0775,73.0775,73.05,73.06,970
9/11/2018 2:20:00 PM,73.06,73.09,73.06,73.0825,2216
9/11/2018 2:19:00 PM,73.08,73.08,73.0475,73.06,736
9/11/2018 2:18:00 PM,73.0575,73.085,73.05,73.08,6936
9/11/2018 2:17:00 PM,73,73.065,73,73.0575,5320
9/11/2018 2:16:00 PM,72.9625,73,72.96,73,644
9/11/2018 2:15:00 PM,72.9675,72.97,72.9625,72.9625,93
9/11/2018 2:14:00 PM,72.9625,72.9825,72.9625,72.9675,515
9/11/2018 2:13:00 PM,72.94,72.9675,72.9375,72.9625,1760
9/11/2018 2:12:00 PM,72.94,72.9475,72.94,72.9425,157
9/11/2018 2:11:00 PM,72.9325,72.9425,72.9325,72.94,37
9/11/2018 2:10:00 PM,72.9225,72.9325,72.9225,72.9325,45
9/11/2018 2:09:00 PM,72.915,72.9225,72.9125,72.9225,70
9/11/2018 2:08:00 PM,72.9175,72.92,72.915,72.915,21
9/11/2018 2:07:00 PM,72.92,72.925,72.915,72.9175,77
9/11/2018 2:06:00 PM,72.92,72.92,72.9125,72.9175,134
9/11/2018 2:05:00 PM,72.9025,72.92,72.9025,72.92,699
9/11/2018 2:04:00 PM,72.8875,72.9025,72.8875,72.9025,208
9/11/2018 2:03:00 PM,72.89,72.89,72.8875,72.8875,285
9/11/2018 2:02:00 PM,72.9,72.9,72.89,72.89,146
9/11/2018 2:01:00 PM,72.915,72.9225,72.9,72.9,83
9/11/2018 2:00:00 PM,72.915,72.9225,72.9025,72.9175,531
9/11/2018 1:59:00 PM,72.8975,72.915,72.8975,72.915,18
9/11/2018 1:58:00 PM,72.89,72.9,72.89,72.8975,60
9/11/2018 1:57:00 PM,72.8875,72.895,72.885,72.89,148
9/11/2018 1:56:00 PM,72.9,72.9,72.8875,72.8875,289
9/11/2018 1:55:00 PM,72.8975,72.9,72.8975,72.9,31
9/11/2018 1:54:00 PM,72.9,72.9,72.8975,72.8975,38
9/11/2018 1:53:00 PM,72.91,72.91,72.8875,72.9,82
9/11/2018 1:52:00 PM,72.9025,72.9125,72.9025,72.91,228
9/11/2018 1:51:00 PM,72.8975,72.905,72.8975,72.9,482
9/11/2018 1:50:00 PM,72.925,72.9275,72.8975,72.8975,3614
9/11/2018 1:49:00 PM,72.925,72.9475,72.92,72.945,1429
9/11/2018 1:48:00 PM,72.9225,72.93,72.9225,72.925,1384
9/11/2018 1:47:00 PM,72.915,72.9225,72.9125,72.9225,372
9/11/2018 1:46:00 PM,72.9025,72.915,72.9025,72.915,280
9/11/2018 1:45:00 PM,72.8925,72.9025,72.89,72.9025,108
9/11/2018 1:44:00 PM,72.8925,72.905,72.89,72.8925,630
9/11/2018 1:43:00 PM,72.895,72.895,72.875,72.8925,459
9/11/2018 1:42:00 PM,72.8775,72.8975,72.8775,72.895,1106
9/11/2018 1:41:00 PM,72.87,72.8775,72.87,72.8775,181
9/11/2018 1:40:00 PM,72.8575,72.87,72.855,72.87,293
9/11/2018 1:39:00 PM,72.84,72.8575,72.84,72.8575,343
9/11/2018 1:38:00 PM,72.8425,72.8425,72.8375,72.84,16
9/11/2018 1:37:00 PM,72.85,72.85,72.8425,72.8425,79
9/11/2018 1:36:00 PM,72.835,72.85,72.835,72.85,96
9/11/2018 1:35:00 PM,72.84,72.84,72.835,72.835,11
9/11/2018 1:34:00 PM,72.83,72.84,72.83,72.84,137
9/11/2018 1:33:00 PM,72.83,72.8325,72.825,72.8325,204
9/11/2018 1:32:00 PM,72.84,72.845,72.83,72.83,943
9/11/2018 1:31:00 PM,72.8375,72.84,72.8375,72.84,1199
9/11/2018 1:30:00 PM,72.8375,72.84,72.8375,72.8375,87
9/11/2018 1:29:00 PM,72.8525,72.8525,72.83,72.8375,105
9/11/2018 1:28:00 PM,72.86,72.86,72.8525,72.8525,250
9/11/2018 1:27:00 PM,72.8575,72.86,72.8525,72.86,219
9/11/2018 1:26:00 PM,72.85,72.8575,72.85,72.8575,74
9/11/2018 1:25:00 PM,72.8425,72.85,72.84,72.85,270
9/11/2018 1:24:00 PM,72.8575,72.86,72.8375,72.845,267
9/11/2018 1:23:00 PM,72.8575,72.86,72.8575,72.8575,131
9/11/2018 1:22:00 PM,72.865,72.8675,72.8525,72.8575,103
9/11/2018 1:21:00 PM,72.875,72.875,72.8525,72.8625,23
9/11/2018 1:20:00 PM,72.87,72.875,72.8675,72.875,391
9/11/2018 1:19:00 PM,72.855,72.87,72.855,72.87,161
9/11/2018 1:18:00 PM,72.8525,72.855,72.84,72.855,151
9/11/2018 1:17:00 PM,72.8575,72.8675,72.85,72.8525,223
9/11/2018 1:16:00 PM,72.8325,72.86,72.8325,72.8575,1358
9/11/2018 1:15:00 PM,72.8,72.835,72.8,72.8325,1557
9/11/2018 1:14:00 PM,72.7975,72.8075,72.795,72.805,127
9/11/2018 1:13:00 PM,72.7775,72.805,72.7775,72.7975,470
9/11/2018 1:12:00 PM,72.7775,72.7775,72.7775,72.7775,0
9/11/2018 1:11:00 PM,72.7825,72.7825,72.7775,72.7775,47
9/11/2018 1:10:00 PM,72.7825,72.7825,72.7825,72.7825,0
9/11/2018 1:09:00 PM,72.775,72.7825,72.775,72.7825,66
9/11/2018 1:08:00 PM,72.77,72.775,72.77,72.775,61
9/11/2018 1:07:00 PM,72.765,72.7725,72.765,72.77,73
9/11/2018 1:06:00 PM,72.765,72.765,72.765,72.765,0
9/11/2018 1:05:00 PM,72.7625,72.765,72.7625,72.765,50
9/11/2018 1:04:00 PM,72.7675,72.7675,72.7625,72.7625,100
9/11/2018 1:03:00 PM,72.7675,72.7675,72.7675,72.7675,0
9/11/2018 1:02:00 PM,72.7625,72.7675,72.7625,72.7675,31
9/11/2018 1:01:00 PM,72.7725,72.775,72.7625,72.7625,348
9/11/2018 1:00:00 PM,72.78,72.78,72.7725,72.7725,1
9/11/2018 12:59:00 PM,72.785,72.7875,72.7775,72.78,247
9/11/2018 12:58:00 PM,72.785,72.79,72.785,72.79,36
9/11/2018 12:57:00 PM,72.7725,72.785,72.7725,72.785,318
9/11/2018 12:56:00 PM,72.77,72.775,72.7675,72.7725,191
9/11/2018 12:55:00 PM,72.7775,72.7775,72.765,72.77,171
9/11/2018 12:54:00 PM,72.7675,72.78,72.7675,72.7775,127
9/11/2018 12:53:00 PM,72.7625,72.7675,72.7625,72.7675,4
9/11/2018 12:52:00 PM,72.7575,72.7625,72.7575,72.7625,126
9/11/2018 12:51:00 PM,72.75,72.76,72.75,72.7575,1046
9/11/2018 12:50:00 PM,72.7425,72.75,72.7425,72.75,51
9/11/2018 12:49:00 PM,72.7325,72.745,72.7325,72.7425,314
9/11/2018 12:48:00 PM,72.7375,72.7475,72.73,72.7325,307
9/11/2018 12:47:00 PM,72.76,72.76,72.735,72.7375,279
9/11/2018 12:46:00 PM,72.7525,72.7575,72.7525,72.7575,90
9/11/2018 12:45:00 PM,72.7575,72.7575,72.7525,72.7525,110
9/11/2018 12:44:00 PM,72.7575,72.76,72.7525,72.7575,262
9/11/2018 12:43:00 PM,72.765,72.7725,72.7475,72.7575,320
9/11/2018 12:42:00 PM,72.7725,72.7725,72.765,72.765,70
9/11/2018 12:41:00 PM,72.79,72.79,72.7675,72.7725,2081
9/11/2018 12:40:00 PM,72.7875,72.79,72.7875,72.79,50
9/11/2018 12:39:00 PM,72.7775,72.7875,72.7775,72.7875,1
9/11/2018 12:38:00 PM,72.775,72.79,72.77,72.7775,346
9/11/2018 12:37:00 PM,72.7775,72.785,72.775,72.775,388
9/11/2018 12:36:00 PM,72.7675,72.7775,72.7675,72.7775,234
9/11/2018 12:35:00 PM,72.7625,72.775,72.7625,72.7675,1042
9/11/2018 12:34:00 PM,72.7875,72.7875,72.75,72.7625,1826
9/11/2018 12:33:00 PM,72.7875,72.7875,72.785,72.7875,6
9/11/2018 12:32:00 PM,72.785,72.79,72.785,72.7875,148
9/11/2018 12:31:00 PM,72.7775,72.785,72.7775,72.785,131
9/11/2018 12:30:00 PM,72.7725,72.78,72.7675,72.7775,345
9/11/2018 12:29:00 PM,72.7675,72.7775,72.765,72.7725,190
9/11/2018 12:28:00 PM,72.7575,72.7675,72.755,72.7675,41
9/11/2018 12:27:00 PM,72.7675,72.77,72.7575,72.7575,251
9/11/2018 12:26:00 PM,72.765,72.77,72.765,72.7675,308
9/11/2018 12:25:00 PM,72.7625,72.7675,72.755,72.765,21
9/11/2018 12:24:00 PM,72.765,72.765,72.76,72.7625,162
9/11/2018 12:23:00 PM,72.7675,72.7675,72.7575,72.765,51
9/11/2018 12:22:00 PM,72.7675,72.7675,72.7675,72.7675,150
9/11/2018 12:21:00 PM,72.77,72.7725,72.7675,72.7675,505
9/11/2018 12:20:00 PM,72.7575,72.77,72.7575,72.77,170
9/11/2018 12:19:00 PM,72.7575,72.7575,72.7575,72.7575,141
9/11/2018 12:18:00 PM,72.7725,72.7725,72.7525,72.7575,691
9/11/2018 12:17:00 PM,72.77,72.7725,72.7675,72.7725,190
9/11/2018 12:16:00 PM,72.765,72.7725,72.765,72.77,174
9/11/2018 12:15:00 PM,72.76,72.77,72.76,72.765,395
9/11/2018 12:14:00 PM,72.7575,72.76,72.7575,72.76,31
9/11/2018 12:13:00 PM,72.755,72.755,72.7475,72.75,46
9/11/2018 12:12:00 PM,72.7525,72.755,72.735,72.755,697
9/11/2018 12:11:00 PM,72.755,72.76,72.7525,72.7525,52
9/11/2018 12:10:00 PM,72.75,72.755,72.7475,72.755,52
9/11/2018 12:09:00 PM,72.75,72.75,72.75,72.75,30
9/11/2018 12:08:00 PM,72.76,72.76,72.75,72.75,40
9/11/2018 12:07:00 PM,72.74,72.76,72.74,72.76,48
9/11/2018 12:06:00 PM,72.7375,72.74,72.73,72.74,103
9/11/2018 12:05:00 PM,72.73,72.7475,72.73,72.7375,140
9/11/2018 12:04:00 PM,72.7175,72.73,72.7175,72.73,139
9/11/2018 12:03:00 PM,72.7,72.7175,72.6975,72.7175,379
9/11/2018 12:02:00 PM,72.7025,72.7075,72.7,72.7,42
9/11/2018 12:01:00 PM,72.71,72.7125,72.6975,72.7025,402
9/11/2018 12:00:00 PM,72.71,72.715,72.705,72.71,114
9/11/2018 11:59:00 AM,72.7125,72.7175,72.7,72.71,1250
9/11/2018 11:58:00 AM,72.7375,72.7375,72.715,72.715,489
9/11/2018 11:57:00 AM,72.76,72.76,72.73,72.7325,784
9/11/2018 11:56:00 AM,72.77,72.775,72.76,72.76,151
9/11/2018 11:55:00 AM,72.785,72.785,72.77,72.77,205
9/11/2018 11:54:00 AM,72.7975,72.8,72.78,72.785,423
9/11/2018 11:53:00 AM,72.795,72.7975,72.7875,72.7975,46
9/11/2018 11:52:00 AM,72.7875,72.795,72.7825,72.795,21
9/11/2018 11:51:00 AM,72.7975,72.7975,72.78,72.7875,177
9/11/2018 11:50:00 AM,72.7875,72.7975,72.785,72.7975,248
9/11/2018 11:49:00 AM,72.7825,72.7925,72.7825,72.7875,249
9/11/2018 11:48:00 AM,72.785,72.7975,72.7775,72.7825,257
9/11/2018 11:47:00 AM,72.7875,72.79,72.785,72.785,10
9/11/2018 11:46:00 AM,72.7975,72.7975,72.7875,72.7875,308
9/11/2018 11:45:00 AM,72.8,72.8,72.79,72.7975,160
9/11/2018 11:44:00 AM,72.8125,72.8125,72.8,72.8,203
9/11/2018 11:43:00 AM,72.81,72.8125,72.8025,72.8125,697
9/11/2018 11:42:00 AM,72.79,72.81,72.79,72.81,83
9/11/2018 11:41:00 AM,72.78,72.79,72.78,72.79,368
9/11/2018 11:40:00 AM,72.775,72.7875,72.7725,72.7875,198
9/11/2018 11:39:00 AM,72.78,72.78,72.775,72.775,508
9/11/2018 11:38:00 AM,72.775,72.78,72.77,72.78,264
9/11/2018 11:37:00 AM,72.76,72.775,72.76,72.775,818
9/11/2018 11:36:00 AM,72.765,72.765,72.7575,72.76,302
9/11/2018 11:35:00 AM,72.75,72.765,72.75,72.765,317
9/11/2018 11:34:00 AM,72.7575,72.765,72.75,72.75,44
9/11/2018 11:33:00 AM,72.765,72.7675,72.7575,72.7575,54
9/11/2018 11:32:00 AM,72.7825,72.7825,72.7525,72.765,689
9/11/2018 11:31:00 AM,72.78,72.78,72.7725,72.7775,49
9/11/2018 11:30:00 AM,72.765,72.7825,72.765,72.78,10
9/11/2018 11:29:00 AM,72.7775,72.7775,72.765,72.765,303
9/11/2018 11:28:00 AM,72.77,72.785,72.77,72.7775,78
9/11/2018 11:27:00 AM,72.78,72.78,72.77,72.77,35
9/11/2018 11:26:00 AM,72.7875,72.7875,72.78,72.78,48
9/11/2018 11:25:00 AM,72.78,72.7875,72.78,72.7875,1180
9/11/2018 11:24:00 AM,72.7725,72.7825,72.7725,72.7825,141
9/11/2018 11:23:00 AM,72.78,72.7825,72.7725,72.7725,311
9/11/2018 11:22:00 AM,72.7675,72.78,72.7675,72.78,32
9/11/2018 11:21:00 AM,72.77,72.77,72.76,72.7675,68
9/11/2018 11:20:00 AM,72.75,72.77,72.75,72.77,108
9/11/2018 11:19:00 AM,72.75,72.75,72.75,72.75,17
9/11/2018 11:18:00 AM,72.775,72.775,72.75,72.75,177
9/11/2018 11:17:00 AM,72.78,72.78,72.77,72.775,69
9/11/2018 11:16:00 AM,72.7975,72.7975,72.78,72.78,1053
9/11/2018 11:15:00 AM,72.795,72.8,72.795,72.7975,159
9/11/2018 11:14:00 AM,72.79,72.8025,72.79,72.795,46
9/11/2018 11:13:00 AM,72.78,72.795,72.78,72.79,174
9/11/2018 11:12:00 AM,72.795,72.8025,72.78,72.78,1152
9/11/2018 11:11:00 AM,72.7925,72.795,72.79,72.795,35
9/11/2018 11:10:00 AM,72.8125,72.8125,72.7925,72.7925,4
9/11/2018 11:09:00 AM,72.8225,72.8225,72.8125,72.8125,38
9/11/2018 11:08:00 AM,72.825,72.825,72.82,72.8225,135
9/11/2018 11:07:00 AM,72.825,72.825,72.825,72.825,0
9/11/2018 11:06:00 AM,72.82,72.825,72.82,72.825,55
9/11/2018 11:05:00 AM,72.8375,72.8375,72.82,72.82,97
9/11/2018 11:04:00 AM,72.835,72.8375,72.8225,72.8375,541
9/11/2018 11:03:00 AM,72.835,72.835,72.8325,72.835,317
9/11/2018 11:02:00 AM,72.8325,72.835,72.8325,72.835,220
9/11/2018 11:01:00 AM,72.8175,72.8325,72.8175,72.8325,331
9/11/2018 11:00:00 AM,72.83,72.8325,72.8175,72.8175,330
9/11/2018 10:59:00 AM,72.825,72.83,72.825,72.83,321
9/11/2018 10:58:00 AM,72.82,72.825,72.82,72.825,327
9/11/2018 10:57:00 AM,72.8175,72.825,72.8175,72.82,462
9/11/2018 10:56:00 AM,72.82,72.82,72.81,72.8125,37
9/11/2018 10:55:00 AM,72.815,72.82,72.8125,72.82,356
9/11/2018 10:54:00 AM,72.7975,72.8125,72.7975,72.8125,306
9/11/2018 10:53:00 AM,72.8025,72.8025,72.7975,72.7975,285
9/11/2018 10:52:00 AM,72.79,72.8025,72.79,72.8025,4
9/11/2018 10:51:00 AM,72.8025,72.8025,72.79,72.79,153
9/11/2018 10:50:00 AM,72.795,72.8025,72.795,72.8025,50
9/11/2018 10:49:00 AM,72.795,72.795,72.795,72.795,0
9/11/2018 10:48:00 AM,72.7925,72.795,72.7875,72.795,307
9/11/2018 10:47:00 AM,72.805,72.805,72.7925,72.7925,19
9/11/2018 10:46:00 AM,72.8125,72.8125,72.8025,72.805,70
9/11/2018 10:45:00 AM,72.8075,72.8125,72.8075,72.8125,507
9/11/2018 10:44:00 AM,72.8075,72.8075,72.8075,72.8075,72
9/11/2018 10:43:00 AM,72.8075,72.8075,72.8075,72.8075,230
9/11/2018 10:42:00 AM,72.805,72.8075,72.8,72.8075,22
9/11/2018 10:41:00 AM,72.81,72.8225,72.805,72.805,153
9/11/2018 10:40:00 AM,72.8175,72.8175,72.805,72.81,377
9/11/2018 10:39:00 AM,72.8075,72.8175,72.8075,72.8175,19
9/11/2018 10:38:00 AM,72.7975,72.81,72.7925,72.8075,436
9/11/2018 10:37:00 AM,72.835,72.835,72.79,72.79,565
9/11/2018 10:36:00 AM,72.8375,72.8375,72.83,72.835,215
9/11/2018 10:35:00 AM,72.85,72.8525,72.8325,72.8375,62
9/11/2018 10:34:00 AM,72.84,72.85,72.84,72.85,429
9/11/2018 10:33:00 AM,72.8375,72.84,72.835,72.84,210
